rank,case_id,wc_eV,eta,ntraj_per_run,independent_repeats,time_end,required_until,required_Q,active_orbitals,inactive_orbitals,max_inactive_noise,inactive_noise_limit,tail_window_start,tail_Q,signal_rms,signal_peak,repeat_noise_rms,particle_number_max_error,passes_required_interval,min_active_Q_0_10,Q_orb0_0_10,Q_orb1_0_10,Q_orb2_0_10,Q_orb3_0_10,min_active_Q_10_20,Q_orb0_10_20,Q_orb1_10_20,Q_orb2_10_20,Q_orb3_10_20,min_active_Q_20_30,Q_orb0_20_30,Q_orb1_20_30,Q_orb2_20_30,Q_orb3_20_30,min_active_Q_30_40,Q_orb0_30_40,Q_orb1_30_40,Q_orb2_30_40,Q_orb3_30_40,min_active_Q_40_50,Q_orb0_40_50,Q_orb1_40_50,Q_orb2_40_50,Q_orb3_40_50,min_active_Q_50_60,Q_orb0_50_60,Q_orb1_50_60,Q_orb2_50_60,Q_orb3_50_60,min_active_Q_60_70,Q_orb0_60_70,Q_orb1_60_70,Q_orb2_60_70,Q_orb3_60_70,min_active_Q_70_80,Q_orb0_70_80,Q_orb1_70_80,Q_orb2_70_80,Q_orb3_70_80,min_active_Q_80_90,Q_orb0_80_90,Q_orb1_80_90,Q_orb2_80_90,Q_orb3_80_90,min_active_Q_90_100,Q_orb0_90_100,Q_orb1_90_100,Q_orb2_90_100,Q_orb3_90_100
21,s4r2_wc0p12_eta5em5,0.12,5e-05,1000000,3,100.0,100.0,1.8896448489498445,0 2 3,1,3.3873714796824865e-05,4.1795323980124394e-05,80.0,1.8896448489498445,0.000569126216639107,0.0008688179382932827,0.0001458312839273369,1.6231460620019789e-12,False,108.8928047745133,227.5392712790049,25.924289048734558,159.15735594931755,108.8928047745133,27.302580487699124,35.35556654493493,20.002202952801028,27.302580487699124,30.707434820319918,13.650269691647447,18.46949465847084,6.894955400052003,13.650269691647447,15.986100854075415,8.712654128009184,14.922322794936829,5.918821112503484,9.742935436633378,8.712654128009184,6.148182283965482,9.342931113577297,5.3555838453522835,6.148182283965482,6.441983368316039,3.6943158067111734,5.526257428022567,4.828612417438503,4.830059207090761,3.6943158067111734,3.6771282579178584,5.417176216521244,4.026077436382011,3.7109976665851288,3.6771282579178584,3.000856056864591,4.537412855430818,3.035432559558875,3.402483087724624,3.000856056864591,2.07421015332753,3.0795683922497155,3.1132499916757617,2.3045719970324487,2.07421015332753,1.8896448489498445,2.4664578906194063,2.4331604857268805,1.8896448489498445,2.091261776381773
22,s4r3_wc0p11_eta4p5em5,0.11,4.5e-05,1000000,3,100.0,100.0,1.8759958346625933,0 2 3,1,2.9690388865594658e-05,3.767413780416514e-05,80.0,1.8759958346625933,0.0004983495369480392,0.0007578295099142105,0.0001252141490816839,1.6471268793338822e-12,False,85.85791146151288,96.87028304500343,20.411535475160456,85.85791146151288,87.45986065328836,32.11027818991993,44.42785003854667,15.148957869195646,39.054860296048965,32.11027818991993,12.232354187907632,19.885905322603747,8.780676879061922,14.02718096087499,12.232354187907632,8.099280123527695,13.885381518366703,6.8879103603480605,8.099280123527695,9.552632135428974,5.454514652621966,7.963269110066073,5.159361562618225,5.5151253169115755,5.454514652621966,5.116278800274576,8.490786540488296,4.1025846527768985,5.116278800274576,5.400405125039247,3.049620328096763,4.226209112147131,3.9355297239827025,3.394510314051749,3.049620328096763,2.7331325105378848,3.7238076754940295,2.786523842634023,2.7331325105378848,3.236349527435804,2.3452872324904996,3.5729140218931517,3.0208856179359858,2.7901789794491316,2.3452872324904996,1.8759958346625933,2.432920413988602,2.223329144399597,2.0278668584148094,1.8759958346625933
23,s4r1_wc0p12_eta8em5,0.12,8e-05,1000000,3,100.0,100.0,1.8751367699267125,0 2 3,1,7.699098950634315e-05,6.866199868964858e-05,80.0,1.8751367699267125,0.001000689520457612,0.0018030610062239273,0.0002431538898523881,1.5187850976872141e-12,False,112.8565930129842,308.17848571927243,25.67993622773473,112.8565930129842,159.462624271332,39.35626404331673,57.96676820716327,18.637458457438747,41.52522504119235,39.35626404331673,12.945038333907045,18.8215649889216,10.634923515496114,15.81503852588364,12.945038333907045,10.694400280268768,14.683911279783583,7.292125288137862,11.808231819119712,10.694400280268768,6.199536279448833,8.866996682709393,5.956252213500526,6.425415463112461,6.199536279448833,4.52311544258012,6.140125053304169,4.375472457182523,4.74226407746591,4.52311544258012,3.7898696646389123,5.189841201834604,3.8289215567660126,3.7898696646389123,3.9877881682870413,3.1299003809083534,4.625243323082457,2.9850100265530455,3.569641342143946,3.1299003809083534,2.61840619857341,3.551675993008025,3.0822148129876465,2.9074283400542793,2.61840619857341,1.8751367699267125,3.3762787196224155,2.953200871149201,2.2858647505622023,1.8751367699267125
24,s4r2_wc0p12_eta2em5,0.12,2e-05,1000000,3,100.0,100.0,1.8696734846269272,0 2 3,1,6.209383149994464e-06,1.6234410827090003e-05,80.0,1.8696734846269272,0.00020199849470754977,0.00033050577723828267,5.222200652487997e-05,1.674216321134736e-12,False,69.63510615412234,98.943038838218,27.49084162386428,115.94761244997669,69.63510615412234,26.47561913572568,37.62544630943386,13.340214422544385,29.912328225933535,26.47561913572568,10.264353015552082,13.588116392648768,7.400278560648834,10.264353015552082,11.419609206034925,7.810118415191207,11.147935924958977,4.638031781904297,9.93003057152927,7.810118415191207,4.332370612564345,5.920120417792442,3.939328903877248,4.899964803292799,4.332370612564345,4.5677998807796225,5.9480949387289135,3.9196801962373504,4.5677998807796225,4.577475526236715,3.00995259764202,4.506680990048723,2.6742227694388316,3.00995259764202,3.2529116910221254,2.2584084825562676,3.2463068746646697,2.3838711524791374,2.639865442690079,2.2584084825562676,2.1914493192124023,3.320627547644478,2.043554705445597,2.4055633836863906,2.1914493192124023,1.8696734846269272,2.435499296834316,1.9382918874539097,1.8696734846269272,2.142523596499538
25,s4r2_wc0p15_eta5em5,0.15,5e-05,1000000,3,100.0,100.0,1.8642910867178748,0 2 3,1,3.282358967660997e-05,4.210107123992038e-05,80.0,1.8642910867178748,0.0005658089171543312,0.0008553798045445513,0.0001393303146218438,1.6204815267428785e-12,False,111.26502004639501,183.99733345834548,49.564787142360764,121.28234838365199,111.26502004639501,31.56830454279858,43.25269404673017,16.891037510521638,31.56830454279858,31.595162505639518,14.491638283732073,25.152491716133234,8.028061718593387,17.294362754236865,14.491638283732073,10.67847815515099,14.475430961007534,6.215612291954677,11.019963326476827,10.67847815515099,5.387116141019678,9.094315379746675,4.105726387728855,5.387116141019678,7.62839910959518,4.5368658944727756,7.37867118441642,4.090800609071671,5.8190497334472235,4.5368658944727756,3.9587920091838114,4.933503729777451,3.5047194265911115,4.247199939128316,3.9587920091838114,3.080817682744945,4.51262373559559,2.655315548792763,3.080817682744945,3.3414651285830366,2.0466492593377477,2.8978613427382487,2.540656632112409,2.6074916962317616,2.0466492593377477,1.8642910867178748,2.5796963555301993,2.3898796401858364,2.4451601486804235,1.8642910867178748
26,s4r3_wc0p08_eta4p5em5,0.08,4.5e-05,1000000,3,100.0,100.0,1.8525257285808558,0 2 3,1,3.054211943034819e-05,3.770139328554368e-05,80.0,1.8525257285808558,0.000507169050973514,0.0009498554033169308,0.00012674462370757143,1.6469048347289572e-12,False,69.89558511229018,135.64688272541534,38.53261279621268,69.89558511229018,191.49341987200268,32.43257034545751,47.765416054356805,13.579322028462633,33.848749888032586,32.43257034545751,12.488012877645646,19.606746937747623,8.578171613750213,12.488012877645646,13.69608094977769,8.381408738972164,14.244327514314351,6.707823564401434,9.87162155472339,8.381408738972164,5.676365683429697,8.847138175203987,4.288168538121494,6.180866197454822,5.676365683429697,4.162727589416789,6.349144290422371,4.164373446608146,4.162727589416789,5.301956851881668,3.497361681073193,4.792002286608391,4.902305591721248,3.965021072390757,3.497361681073193,2.794560105451433,3.7223663574488954,3.5835360180985685,2.794560105451433,2.9310587399654833,2.471712783260831,3.367429965172573,3.4729369197735456,2.471712783260831,3.090120162052461,1.8525257285808558,2.660604093612409,2.11179156609609,1.8525257285808558,2.2948195099760436
27,s4r2_wc0p10_eta2em5,0.1,2e-05,1000000,3,100.0,100.0,1.8449994514604227,0 2 3,1,5.153299655220468e-06,1.618775412864256e-05,80.0,1.8449994514604227,0.00020199683620805996,0.0003284356069168316,5.087345364283138e-05,1.6791013024430868e-12,False,73.69869794575285,89.5707449938424,20.717142501017673,73.69869794575285,91.58490736948649,29.93157958306095,50.50815057692012,9.140109468889433,38.097461694929436,29.93157958306095,11.74001319513977,20.216340605566714,5.073019036582589,11.74001319513977,15.996780925775937,9.458737366938177,15.074846292075575,4.803429370207041,9.535172292087935,9.458737366938177,4.192728828408644,5.876064508352907,3.136881217926229,4.192728828408644,4.228874671475576,4.738628116628235,6.541439764621072,2.8196181095470987,5.137972751808749,4.738628116628235,2.9535317862131936,4.6247458345604535,2.562218789803274,4.039529103026443,2.9535317862131936,2.7807631609792507,3.912714027045605,2.169611369336534,2.7807631609792507,3.346237778354016,1.8449994514604227,2.701794837444263,2.3375524149006814,2.2209101016118367,1.8449994514604227,1.9216786873925498,2.8258987178392485,2.081099990345323,1.9379648184894627,1.9216786873925498
28,s4r2_wc0p15_eta2em5,0.15,2e-05,1000000,3,100.0,100.0,1.8418026093545252,0 2 3,1,5.697489635554533e-06,1.60269103512046e-05,80.0,1.8418026093545252,0.00020227492953300182,0.00032655077482430107,4.9048374982734766e-05,1.6784351686283117e-12,False,104.37695049212756,141.8766676519669,17.05984352062955,165.5927381858126,104.37695049212756,30.221244450232827,44.02603008748173,8.426913049092809,30.221244450232827,37.60204041057349,10.130860846268078,13.689937353473352,4.289304475676072,10.754492567707022,10.130860846268078,7.256416817252643,12.98628265221439,4.066967549018205,9.316144681290634,7.256416817252643,4.925295212476187,7.103385104935111,3.884642235960359,4.925295212476187,5.45161383071547,3.5444544066280206,5.561960501383252,3.1893327105368803,3.5444544066280206,4.1186783483643,3.1041934535535773,5.621293118404197,2.2211044499057544,3.4846579738089836,3.1041934535535773,2.9714198847392836,4.226933224772993,2.5496447596633844,3.239521428093322,2.9714198847392836,2.422190229508714,3.3725408462747866,2.0380818192785735,2.5512007737614524,2.422190229508714,1.8418026093545252,2.397396968144568,1.9392738032418868,1.8418026093545252,2.0777940732172087
29,s4r1_wc0p05_eta3em5,0.05,3e-05,1000000,3,100.0,100.0,1.8328344281355895,0 2 3,1,1.2736940475804173e-05,2.483477646332784e-05,80.0,1.8328344281355895,0.0003173341253175455,0.000501688160614225,7.478869284218677e-05,1.66600067075251e-12,False,124.93260917215322,169.3286896114616,20.703495961060565,124.93260917215322,124.98803588409486,32.593345502895126,54.49747478856952,16.38872678085256,39.4711223889806,32.593345502895126,12.328302402396782,16.463145912055182,6.700496106203699,12.328302402396782,13.99374138547887,8.746732610965791,14.904308231220112,5.715899812893339,8.90737198522184,8.746732610965791,5.257458137323632,8.07641459968795,4.22085991309738,5.257458137323632,7.116190060212289,5.045386720812993,6.910177858775166,2.9546596701249888,5.045386720812993,5.354777784321832,3.1928686448586197,5.037190629730491,3.282559092333584,3.5330732975038095,3.1928686448586197,2.9246219755391576,4.110397652042809,3.1325074645664315,3.0829934480508823,2.9246219755391576,2.358667881036107,3.099218452732128,3.013649644121748,2.358667881036107,2.468721576295903,1.8328344281355895,2.9218231241009196,1.9456642814056162,2.171970900102716,1.8328344281355895
30,s4r3_wc0p06_eta3em5,0.06,3e-05,1000000,3,100.0,100.0,1.8043783388547965,0 2 3,1,1.2040850320872828e-05,2.4769586814561725e-05,80.0,1.8043783388547965,0.0003238453095439706,0.0005008044982976992,8.109231644362865e-05,1.6688872506165353e-12,False,115.95341738456673,166.5096482684938,21.46749070497362,145.5585137375443,115.95341738456673,31.42770083241427,46.24182180918591,17.41420434363433,39.252864188344006,31.42770083241427,15.832513057606889,20.25112019470855,7.783545663007421,15.832513057606889,16.452447449109773,6.936109057536821,10.537919409813357,5.5376911858058095,9.358194884548155,6.936109057536821,5.632359571461139,7.796324406543849,3.6257379549367856,5.632359571461139,6.152692802742399,4.059752411567616,5.82478299152909,3.147517587847356,4.085763015727577,4.059752411567616,3.195525446174832,4.468261024035447,3.238546868996025,3.195525446174832,3.333367142705957,2.643306213040312,4.2523358067142025,3.0367240503492376,2.787783207141124,2.643306213040312,2.6231731131954805,3.3022103321941283,3.0896871876062804,2.6231731131954805,2.7023385844782735,1.8043783388547965,2.5253621934293062,2.192968629127341,1.8043783388547965,2.4807579426195674
31,s4r3_wc0p07_eta3em5,0.07,3e-05,1000000,3,100.0,100.0,1.613791685809595,0 2 3,1,1.0201855501137892e-05,2.4632713744829675e-05,80.0,1.613791685809595,0.0003159599290663937,0.0005074022234523534,8.122259768042265e-05,1.6711076966657856e-12,False,107.48562804928726,130.54823733395006,22.90268358411258,107.48562804928726,141.48730210463722,28.19738450952908,39.61727691775691,12.284482275755451,28.19738450952908,33.377283806255306,11.519172703544708,19.297090519227247,7.8158800344112835,15.178119769060217,11.519172703544708,7.9133151137962265,12.81470668145217,4.85637458596839,10.862915656299105,7.9133151137962265,4.326776406466066,7.902980429338469,4.32732641186933,4.326776406466066,5.24217073417175,3.328861788659019,4.778892356048661,3.8419850831031614,4.031550389716759,3.328861788659019,3.1599871567295152,4.812323260330772,2.532599258193173,3.6855633019967744,3.1599871567295152,3.1910091868558212,4.1696118508438005,3.0022157670552287,3.2101204057178996,3.1910091868558212,1.9094116743990512,2.874856421525782,1.8322467194064744,1.9094116743990512,2.7641776328665286,1.613791685809595,2.787833968940816,2.5368299979776356,2.095069087821997,1.613791685809595
32,s4r2_wc0p08_eta2em5,0.08,2e-05,1000000,3,100.0,100.0,1.5844840034501368,0 2 3,1,5.929608644968666e-06,1.628725348743066e-05,80.0,1.5844840034501368,0.00020198209418136281,0.0003318086237765191,5.287340166141838e-05,1.6788792578381617e-12,False,104.6979720742317,146.79996457595965,12.698318287828103,104.6979720742317,122.10105194057155,23.91747297948666,42.535563515278305,10.437791498876978,23.91747297948666,28.476732678712786,10.220843558053089,16.880435047747874,4.845976339215913,10.220843558053089,11.17708046588711,6.738081463623953,10.250277379245338,4.323801808639129,7.187348306416569,6.738081463623953,4.1882265648752846,5.834774227531068,2.735451678833901,4.883386265807699,4.1882265648752846,3.860663884522224,5.397441562597788,2.9152183364340143,4.150803897063439,3.860663884522224,3.01965992733008,4.147382913456681,1.8618020324895104,3.01965992733008,3.103045012326527,2.451452255042469,4.579208092954361,2.5343464733170644,2.451452255042469,2.886545863355943,2.0158208563689457,2.9608216237765332,2.1682515084997047,2.059011752358523,2.0158208563689457,1.5844840034501368,2.2856705669589643,2.007911161200179,2.073837739956705,1.5844840034501368
33,s4r2_wc0p15_eta3em5,0.15,3e-05,1000000,3,100.0,100.0,1.4872684672214347,0 2 3,1,1.1524962997987129e-05,2.4680138909383366e-05,80.0,1.4872684672214347,0.0003170952705242009,0.0004973932971532065,7.957910438718626e-05,1.6682211168017602e-12,False,107.5714382655472,176.66742594031442,19.5312075430732,107.5714382655472,109.16852061952974,25.560859566677674,52.335721522623714,13.584672570278197,29.235026504567085,25.560859566677674,14.597301103283744,20.708610446541407,6.598558833289098,15.667400946086508,14.597301103283744,8.185846670260325,12.913128827539552,4.370294370033721,9.013596415713279,8.185846670260325,4.831842348203138,7.718034182060073,3.909212382482366,5.086954627257027,4.831842348203138,3.764519832455511,6.568104185553665,3.313080141672031,5.122283242988327,3.764519832455511,3.323616720459213,4.28622896015279,2.7679617571349024,3.323616720459213,3.3385493312409915,2.6523258407441435,4.607981695166516,2.9996375100954884,2.6523258407441435,3.068053105215903,2.259327655989528,3.420085869450155,2.8427170110372377,2.259327655989528,2.5411000659090472,1.4872684672214347,2.385870921773652,2.296616953112637,1.4872684672214347,2.2531710178542683
