stage,case_id,window,wc_eV,eta,back_replicas,Q_accuracy,Q_repeat,Q_conservative
screen,s10_grid,120-130,4.4,8e-05,12,1.3598492966572204,1.379773605669996,1.3598492966572204
screen,s10_grid,130-140,4.4,8e-05,12,1.039916236724102,1.0505406775055433,1.039916236724102
screen,s10_grid,140-150,4.4,8e-05,12,0.8061382114443648,0.8407067572969653,0.8061382114443648
screen,s11_grid,0-10,4.4,0.0001,12,208.69795020063012,179.08191321723683,179.08191321723683
screen,s11_grid,10-20,4.4,0.0001,12,52.28211960386724,52.10464875668486,52.10464875668486
screen,s11_grid,20-30,4.4,0.0001,12,23.89346723674827,20.658930230125822,20.658930230125822
screen,s11_grid,30-40,4.4,0.0001,12,11.597701284733336,12.826996518931033,11.597701284733336
screen,s11_grid,40-50,4.4,0.0001,12,12.83767470600624,9.532370510437616,9.532370510437616
screen,s11_grid,50-60,4.4,0.0001,12,6.175346812411537,6.500595910974643,6.175346812411537
screen,s11_grid,60-70,4.4,0.0001,12,4.573375342509515,4.637950086642617,4.573375342509515
screen,s11_grid,70-80,4.4,0.0001,12,2.9735713427817907,3.2296992274589407,2.9735713427817907
screen,s11_grid,80-90,4.4,0.0001,12,3.5209171500174024,3.2823230704682644,3.2823230704682644
screen,s11_grid,90-100,4.4,0.0001,12,2.7983459515323115,2.8856340973543118,2.7983459515323115
screen,s11_grid,100-110,4.4,0.0001,12,2.097557832348753,1.6128930936348398,1.6128930936348398
screen,s11_grid,110-120,4.4,0.0001,12,1.4270974220927741,1.1859745432033513,1.1859745432033513
screen,s11_grid,120-130,4.4,0.0001,12,0.8213348223934386,0.94247213405494,0.8213348223934386
screen,s11_grid,130-140,4.4,0.0001,12,1.0784328646524048,1.0956089448950812,1.0784328646524048
screen,s11_grid,140-150,4.4,0.0001,12,0.6526758253647845,0.6595106206154012,0.6526758253647845
screen,s12_grid,0-10,4.4,0.00012,12,152.01789716727322,181.080598796419,152.01789716727322
screen,s12_grid,10-20,4.4,0.00012,12,49.32585999320906,58.071816448037985,49.32585999320906
screen,s12_grid,20-30,4.4,0.00012,12,23.232852987687927,20.18535582776731,20.18535582776731
screen,s12_grid,30-40,4.4,0.00012,12,14.56171059083407,12.29692909242587,12.29692909242587
screen,s12_grid,40-50,4.4,0.00012,12,12.088503998532282,8.665994917128728,8.665994917128728
screen,s12_grid,50-60,4.4,0.00012,12,3.8805159012649146,7.059148192140003,3.8805159012649146
screen,s12_grid,60-70,4.4,0.00012,12,4.103129882846329,4.966161842192534,4.103129882846329
screen,s12_grid,70-80,4.4,0.00012,12,2.7968951314170662,2.9038292278410656,2.7968951314170662
screen,s12_grid,80-90,4.4,0.00012,12,4.154650305750396,3.073881998121292,3.073881998121292
screen,s12_grid,90-100,4.4,0.00012,12,1.985299309718441,1.7324275471311648,1.7324275471311648
screen,s12_grid,100-110,4.4,0.00012,12,1.9727031645976705,2.0048330408231894,1.9727031645976705
screen,s12_grid,110-120,4.4,0.00012,12,1.0285059013935878,1.04271147217612,1.0285059013935878
screen,s12_grid,120-130,4.4,0.00012,12,1.2811739431523428,1.0307676119831293,1.0307676119831293
screen,s12_grid,130-140,4.4,0.00012,12,0.8240753932794831,0.7211603277894459,0.7211603277894459
screen,s12_grid,140-150,4.4,0.00012,12,0.6897523018450488,0.4384683445507763,0.4384683445507763
screen,s13_grid,0-10,4.7,6e-05,12,96.24879258105103,186.9396395940481,96.24879258105103
screen,s13_grid,10-20,4.7,6e-05,12,39.9401424343392,51.34434829214801,39.9401424343392
screen,s13_grid,20-30,4.7,6e-05,12,16.495276979801293,19.192783710783424,16.495276979801293
screen,s13_grid,30-40,4.7,6e-05,12,12.11146109011554,14.88395743962346,12.11146109011554
screen,s13_grid,40-50,4.7,6e-05,12,6.822612880171343,9.798784376474016,6.822612880171343
screen,s13_grid,50-60,4.7,6e-05,12,5.317897056792698,5.543013701748419,5.317897056792698
screen,s13_grid,60-70,4.7,6e-05,12,5.984462356493117,4.199961259130401,4.199961259130401
screen,s13_grid,70-80,4.7,6e-05,12,3.9089865271743625,4.4040896479622775,3.9089865271743625
screen,s13_grid,80-90,4.7,6e-05,12,3.4750754366892775,3.0698263788848474,3.0698263788848474
screen,s13_grid,90-100,4.7,6e-05,12,3.648898654825248,2.246054335390118,2.246054335390118
screen,s13_grid,100-110,4.7,6e-05,12,1.3713521007490577,2.2207657733094748,1.3713521007490577
screen,s13_grid,110-120,4.7,6e-05,12,1.2095783194098164,1.9209586994430252,1.2095783194098164
screen,s13_grid,120-130,4.7,6e-05,12,1.3342410678842906,1.6385232549862094,1.3342410678842906
screen,s13_grid,130-140,4.7,6e-05,12,0.9607301786518536,0.8928282081575339,0.8928282081575339
screen,s13_grid,140-150,4.7,6e-05,12,1.038551610127525,1.0194964162382825,1.0194964162382825
screen,s14_grid,0-10,4.7,8e-05,12,217.52300820400555,161.90418654660763,161.90418654660763
screen,s14_grid,10-20,4.7,8e-05,12,40.749408447717094,42.698920553515364,40.749408447717094
screen,s14_grid,20-30,4.7,8e-05,12,17.82336210971136,18.29126054723253,17.82336210971136
screen,s14_grid,30-40,4.7,8e-05,12,11.923543536143981,14.436239451047685,11.923543536143981
screen,s14_grid,40-50,4.7,8e-05,12,11.060179577602137,8.508670752208772,8.508670752208772
screen,s14_grid,50-60,4.7,8e-05,12,8.338753038644747,7.557511486259234,7.557511486259234
screen,s14_grid,60-70,4.7,8e-05,12,4.026994752142474,5.341372819074575,4.026994752142474
screen,s14_grid,70-80,4.7,8e-05,12,3.6081949605565535,4.48578214923317,3.6081949605565535
screen,s14_grid,80-90,4.7,8e-05,12,3.7574865268359643,4.354698591964485,3.7574865268359643
screen,s14_grid,90-100,4.7,8e-05,12,1.6323820380183165,2.234032986779677,1.6323820380183165
screen,s14_grid,100-110,4.7,8e-05,12,1.9484388877789112,2.6329431501059055,1.9484388877789112
screen,s14_grid,110-120,4.7,8e-05,12,2.024362956931938,1.1673618042998724,1.1673618042998724
screen,s14_grid,120-130,4.7,8e-05,12,1.896612297771103,1.370003851689031,1.370003851689031
screen,s14_grid,130-140,4.7,8e-05,12,1.2397471905853807,0.9998929787041683,0.9998929787041683
screen,s14_grid,140-150,4.7,8e-05,12,0.9136724408516103,0.695870818365489,0.695870818365489
screen,s15_grid,0-10,4.7,0.0001,12,233.51172423067015,183.2639486341257,183.2639486341257
screen,s15_grid,10-20,4.7,0.0001,12,56.9324902557185,58.45613834117446,56.9324902557185
screen,s15_grid,20-30,4.7,0.0001,12,23.082049768388238,20.903546924207063,20.903546924207063
screen,s15_grid,30-40,4.7,0.0001,12,15.232414339517339,16.06348484771448,15.232414339517339
screen,s15_grid,40-50,4.7,0.0001,12,11.567690486288642,8.570454274528682,8.570454274528682
screen,s15_grid,50-60,4.7,0.0001,12,6.941580019074643,8.149097296887893,6.941580019074643
screen,s15_grid,60-70,4.7,0.0001,12,5.406540924040901,4.109156770242033,4.109156770242033
screen,s15_grid,70-80,4.7,0.0001,12,4.163463538311055,3.2337149991949516,3.2337149991949516
screen,s15_grid,80-90,4.7,0.0001,12,1.6590246678203044,3.0620546968031457,1.6590246678203044
screen,s15_grid,90-100,4.7,0.0001,12,2.63803491600753,1.9745491348898598,1.9745491348898598
screen,s15_grid,100-110,4.7,0.0001,12,2.301135647884395,1.8629252721989409,1.8629252721989409
screen,s15_grid,110-120,4.7,0.0001,12,1.1891499745604415,1.0774924895878404,1.0774924895878404
screen,s15_grid,120-130,4.7,0.0001,12,0.6895121396099883,0.90092632886243,0.6895121396099883
screen,s15_grid,130-140,4.7,0.0001,12,0.8094036473001803,1.0014131079233148,0.8094036473001803
screen,s15_grid,140-150,4.7,0.0001,12,0.4215040272212685,0.612622851607545,0.4215040272212685
screen,s16_grid,0-10,4.7,0.00012,12,173.52266685366584,198.5704435562835,173.52266685366584
screen,s16_grid,10-20,4.7,0.00012,12,41.8085890238035,57.908404316308655,41.8085890238035
screen,s16_grid,20-30,4.7,0.00012,12,23.79762545691634,21.95024365624964,21.95024365624964
screen,s16_grid,30-40,4.7,0.00012,12,12.750433537739093,10.717576081769552,10.717576081769552
screen,s16_grid,40-50,4.7,0.00012,12,7.76354646473517,9.069555247186262,7.76354646473517
screen,s16_grid,50-60,4.7,0.00012,12,6.977191047122226,8.829272084617163,6.977191047122226
screen,s16_grid,60-70,4.7,0.00012,12,4.399270251070223,3.274876325621222,3.274876325621222
screen,s16_grid,70-80,4.7,0.00012,12,3.9035337717381866,3.0818062315636,3.0818062315636
screen,s16_grid,80-90,4.7,0.00012,12,2.8519140356187864,2.717435008898086,2.717435008898086
screen,s16_grid,90-100,4.7,0.00012,12,2.301559187343935,1.7164461921261562,1.7164461921261562
screen,s16_grid,100-110,4.7,0.00012,12,1.3471880153477318,1.5382567759969843,1.3471880153477318
screen,s16_grid,110-120,4.7,0.00012,12,1.1133746281324501,0.8715789494976516,0.8715789494976516
screen,s16_grid,120-130,4.7,0.00012,12,1.2588842489367422,0.6255002645117089,0.6255002645117089
screen,s16_grid,130-140,4.7,0.00012,12,0.6782919033409694,0.7652552457219178,0.6782919033409694
screen,s16_grid,140-150,4.7,0.00012,12,0.5355447352702476,0.5295898391012724,0.5295898391012724
screen,s17_random,0-10,3.738865,5.9544e-05,12,139.67166083433247,129.85545389900446,129.85545389900446
screen,s17_random,10-20,3.738865,5.9544e-05,12,53.99133366761497,49.82347541072109,49.82347541072109
screen,s17_random,20-30,3.738865,5.9544e-05,12,17.609246836430973,19.883304350427082,17.609246836430973
screen,s17_random,30-40,3.738865,5.9544e-05,12,11.784878650366196,14.10776360157828,11.784878650366196
screen,s17_random,40-50,3.738865,5.9544e-05,12,7.505097923476363,8.219628513556708,7.505097923476363
screen,s17_random,50-60,3.738865,5.9544e-05,12,6.4231921787186215,5.563744772853423,5.563744772853423
screen,s17_random,60-70,3.738865,5.9544e-05,12,6.174338344443778,6.621209149509581,6.174338344443778
screen,s17_random,70-80,3.738865,5.9544e-05,12,4.0589565549654365,4.324220434522373,4.0589565549654365
screen,s17_random,80-90,3.738865,5.9544e-05,12,3.511119038170569,3.174073381523116,3.174073381523116
screen,s17_random,90-100,3.738865,5.9544e-05,12,3.0350193827770435,2.42413961369893,2.42413961369893
screen,s17_random,100-110,3.738865,5.9544e-05,12,1.7259573097518954,2.2934362027211295,1.7259573097518954
screen,s17_random,110-120,3.738865,5.9544e-05,12,2.22167409235463,1.3052228017340395,1.3052228017340395
screen,s17_random,120-130,3.738865,5.9544e-05,12,1.8671067565776562,1.264635541971177,1.264635541971177
screen,s17_random,130-140,3.738865,5.9544e-05,12,1.196116382216412,0.8815652275858336,0.8815652275858336
screen,s17_random,140-150,3.738865,5.9544e-05,12,1.3467031944919665,0.8165822144325169,0.8165822144325169
screen,s18_random,0-10,3.872238,7.6121e-05,12,194.8073417127019,159.3410110031182,159.3410110031182
screen,s18_random,10-20,3.872238,7.6121e-05,12,50.78701414560765,51.00192246684705,50.78701414560765
screen,s18_random,20-30,3.872238,7.6121e-05,12,20.896322101823845,16.38992620758126,16.38992620758126
screen,s18_random,30-40,3.872238,7.6121e-05,12,13.232924494946715,11.371046361911556,11.371046361911556
screen,s18_random,40-50,3.872238,7.6121e-05,12,8.437940838809542,9.14469674526529,8.437940838809542
screen,s18_random,50-60,3.872238,7.6121e-05,12,5.0509823416767485,5.917385647125861,5.0509823416767485
screen,s18_random,60-70,3.872238,7.6121e-05,12,5.55775125095215,5.042486098031658,5.042486098031658
screen,s18_random,70-80,3.872238,7.6121e-05,12,4.9337409316890515,3.807781838885436,3.807781838885436
screen,s18_random,80-90,3.872238,7.6121e-05,12,3.0040409638200893,3.839995891324795,3.0040409638200893
screen,s18_random,90-100,3.872238,7.6121e-05,12,2.440508695965216,2.850955964855062,2.440508695965216
screen,s18_random,100-110,3.872238,7.6121e-05,12,1.7411371803982538,2.0877198774743317,1.7411371803982538
