stage,case_id,window,wc_eV,eta,back_replicas,Q_accuracy,Q_repeat,Q_conservative
fine,f07_grid,80-90,3.6,3.4e-05,12,3.156453424330778,3.173338002017032,3.156453424330778
fine,f07_grid,90-100,3.6,3.4e-05,12,3.102770086501081,2.7426934630459265,2.7426934630459265
fine,f07_grid,100-110,3.6,3.4e-05,12,2.5777622348034233,2.9326564955158,2.5777622348034233
fine,f07_grid,110-120,3.6,3.4e-05,12,2.2454667476963706,2.0165423081564295,2.0165423081564295
fine,f07_grid,120-130,3.6,3.4e-05,12,1.6125918514790154,2.230420524346459,1.6125918514790154
fine,f07_grid,130-140,3.6,3.4e-05,12,0.9653814262391253,1.3510064183782688,0.9653814262391253
fine,f07_grid,140-150,3.6,3.4e-05,12,1.5681362794882345,0.824458455440937,0.824458455440937
fine,f08_grid,0-10,3.6,4e-05,12,144.54097574548257,137.78618547719887,137.78618547719887
fine,f08_grid,10-20,3.6,4e-05,12,46.633550626676005,45.91821692108145,45.91821692108145
fine,f08_grid,20-30,3.6,4e-05,12,16.17245932009416,19.370785020860822,16.17245932009416
fine,f08_grid,30-40,3.6,4e-05,12,14.811351342609647,12.31886462557639,12.31886462557639
fine,f08_grid,40-50,3.6,4e-05,12,8.97561697226973,8.333867652009209,8.333867652009209
fine,f08_grid,50-60,3.6,4e-05,12,5.759934136451401,8.264055197719129,5.759934136451401
fine,f08_grid,60-70,3.6,4e-05,12,6.055381188740726,5.550975469306203,5.550975469306203
fine,f08_grid,70-80,3.6,4e-05,12,4.6027692855689715,4.964754169484158,4.6027692855689715
fine,f08_grid,80-90,3.6,4e-05,12,3.5118220986989486,2.9797853736317204,2.9797853736317204
fine,f08_grid,90-100,3.6,4e-05,12,3.006794822794293,3.4875489856221926,3.006794822794293
fine,f08_grid,100-110,3.6,4e-05,12,3.0573296323832175,2.9154057545212755,2.9154057545212755
fine,f08_grid,110-120,3.6,4e-05,12,2.1793236176242052,2.3298155228955926,2.1793236176242052
fine,f08_grid,120-130,3.6,4e-05,12,1.3484134075641014,3.8683307088049355,1.3484134075641014
fine,f08_grid,130-140,3.6,4e-05,12,0.9464644256629703,1.7912703742737797,0.9464644256629703
fine,f08_grid,140-150,3.6,4e-05,12,0.8027467361433057,1.2725520014542484,0.8027467361433057
fine,f09_grid,0-10,3.6,4.6e-05,12,119.57797662460274,131.2556999214937,119.57797662460274
fine,f09_grid,10-20,3.6,4.6e-05,12,46.34904987760409,55.13911060378352,46.34904987760409
fine,f09_grid,20-30,3.6,4.6e-05,12,15.059525348731336,17.497964587401714,15.059525348731336
fine,f09_grid,30-40,3.6,4.6e-05,12,12.02069660043821,12.748860817818016,12.02069660043821
fine,f09_grid,40-50,3.6,4.6e-05,12,7.446328737259754,8.640863142190064,7.446328737259754
fine,f09_grid,50-60,3.6,4.6e-05,12,8.728500475761344,6.877613798239323,6.877613798239323
fine,f09_grid,60-70,3.6,4.6e-05,12,6.058743018483623,6.47774643534567,6.058743018483623
