source_stage,model_branch,source_file,search_round,selection_rank,selection_status,case_id,wc_eV,eta,band_class,ntraj_per_run,independent_repeats,time_end,required_until,required_Q,bottleneck_window,passes_required_interval,active_orbitals,inactive_orbitals,max_inactive_noise,inactive_noise_limit,signal_rms,signal_peak,repeat_noise_rms,particle_number_max_error,Q_0_10,Q_10_20,Q_20_30,Q_30_40,Q_40_50,Q_50_60,Q_60_70,Q_70_80,Q_80_90,Q_90_100,Q_100_110,Q_110_120,Q_120_130,Q_130_140,Q_140_150
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2_eta5em05,2.0,5e-05,narrow,1000000,3,60.0,60.0,0.6385860306770785,50-60,False,0 5 6 7 8 9,1 2 3 4,2.3289232807349828e-06,4.836651897057159e-06,3.889683783315456e-05,8.769084415464551e-05,2.9081728984538924e-05,1.0240697179142444e-11,11.938385478902985,2.937573568894946,1.3856269028442396,0.8773484101842582,0.681547412317599,0.6385860306770785,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1p5_eta8em05,1.5,8e-05,narrow,1000000,3,60.0,60.0,0.6328207266218304,50-60,False,0 5 6 7 8 9,1 2 3 4,6.043018520935054e-06,8.161549041546265e-06,6.521783082996586e-05,0.00017011064363461716,5.089493197232087e-05,9.250378241176804e-12,13.101462809670723,3.752043477681555,1.2202108465886867,1.0464251288866246,0.6795636484772051,0.6328207266218304,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2_eta0p00012,2.0,0.00012,narrow,1000000,3,60.0,60.0,0.6016057407914859,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2207750750638037e-05,1.2492777320877668e-05,0.00010727792177260168,0.0002697592900835463,8.62473643180407e-05,9.192646643896296e-12,11.327494939954178,3.896074313656985,1.1875998342933956,1.079940273859112,0.71694491447745,0.6016057407914859,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2p5_eta0p00024,2.5,0.00024,narrow,1000000,3,60.0,60.0,0.5857840375913945,40-50,False,0 5 6 7 8 9,1 2 3 4,5.678770377008484e-05,2.7747062816041486e-05,0.0002729398607156133,0.0008006489421924736,0.0002443239819469796,9.166001291305292e-12,13.255079735534768,4.043261232339814,1.4594350527282407,0.8910006156913022,0.5857840375913945,0.6628415044247087,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc3_eta0p00012,3.0,0.00012,narrow,1000000,3,60.0,60.0,0.5839197529263462,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2153386120847896e-05,1.2171890606546531e-05,0.000105423539678711,0.00023484095275724606,8.480825934706438e-05,9.168665826564393e-12,13.384342068397931,3.331408597420108,1.4419427675250172,0.9248945840411401,0.6437215454109939,0.5839197529263462,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc0p5_eta8em05,0.5,8e-05,ultranarrow,1000000,3,60.0,60.0,0.5829184896823195,40-50,False,0 5 6 7 8 9,1 2 3 4,5.297867807994089e-06,7.851407116281315e-06,6.349787051131915e-05,0.0001453482138493582,5.070513235444708e-05,9.195311179155397e-12,13.767867572656577,4.277365939804168,1.3233671867886296,0.6930480993417202,0.5829184896823195,0.614582324692931,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc0p5_eta0p00018,0.5,0.00018,ultranarrow,1000000,3,60.0,60.0,0.5816069305695267,40-50,False,0 5 6 7 8 9,1 2 3 4,3.080773313216522e-05,2.0098402353615414e-05,0.00018140714923526067,0.000517427001123912,0.00016635639783267635,1.0094147739891923e-11,14.199432935755658,3.5975032775841913,1.5001876181990543,0.9550518524725569,0.5816069305695267,0.5827420676556121,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1_eta1em05,1.0,1e-05,narrow,1000000,3,60.0,60.0,0.5712109822862368,50-60,False,0 5 6 7 8 9,1 2 3 4,1.3205668033987613e-07,9.012731067684798e-07,7.7220178186969e-06,2.4858439922582495e-05,5.84182040891848e-06,9.879208562324493e-12,6.873306506959729,2.0772395061856956,0.9431023960245272,0.7249381771097501,0.6202766196721813,0.5712109822862368,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2_eta0p00024,2.0,0.00024,narrow,1000000,3,60.0,60.0,0.5689196865788033,50-60,False,0 5 6 7 8 9,1 2 3 4,5.411201010089957e-05,2.8182141154925743e-05,0.0002737732127067532,0.0006834122397153737,0.00025347517984656957,9.125145083999087e-12,15.060172749270059,3.6536470919321364,1.29093191827057,0.9366758639692916,0.6728168678684531,0.5689196865788033,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1_eta8em05,1.0,8e-05,narrow,1000000,3,60.0,60.0,0.5679423901225096,40-50,False,0 5 6 7 8 9,1 2 3 4,4.501321408220648e-06,7.851946274974868e-06,6.73197328989653e-05,0.0001826138887398893,5.008340183583048e-05,9.231726494363102e-12,12.523466832145594,3.619550515636799,1.2687433490406734,0.867100475670537,0.5679423901225096,0.5718581901156943,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc3_eta8em05,3.0,8e-05,narrow,1000000,3,60.0,60.0,0.5645164742414022,50-60,False,0 5 6 7 8 9,1 2 3 4,5.162157358670286e-06,7.820884253389774e-06,6.313119317293188e-05,0.00019613340231902605,5.0468562847110694e-05,9.188205751797796e-12,11.686291446090854,3.3197685272677453,1.0818067068534556,0.7789306579478555,0.7581682964125791,0.5645164742414022,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2_eta2p5em05,2.0,2.5e-05,narrow,1000000,3,60.0,60.0,0.5595068264355495,30-40,False,0 5 6 7 8 9,1 2 3 4,6.361848987362817e-07,2.2298492973374175e-06,1.7662804757139005e-05,3.852385917720324e-05,1.3689006262184368e-05,1.0278000672769849e-11,8.942802527254521,2.2680309798854523,1.0657289011231907,0.5595068264355495,0.7498129666124945,0.5903086435131422,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc3_eta0p00024,3.0,0.00024,narrow,1000000,3,60.0,60.0,0.5552759727661868,50-60,False,0 5 6 7 8 9,1 2 3 4,5.7581868142150896e-05,2.71073827810853e-05,0.0002662168569996353,0.0009284924490575312,0.0002555537577863188,9.098499731408083e-12,12.477359601694546,3.8524046151021762,1.4356908630663534,0.9299653988475297,0.640485640748184,0.5552759727661868,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2p5_eta0p00012,2.5,0.00012,narrow,1000000,3,60.0,60.0,0.5496567886901956,50-60,False,0 5 6 7 8 9,1 2 3 4,1.0719720539564278e-05,1.2600834912439091e-05,0.00010947019088764969,0.0002931542953641302,8.517831141379638e-05,9.164224934465892e-12,13.106640595447642,3.948922138947476,1.3660224197425463,1.0699716395547496,0.6727482865970572,0.5496567886901956,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2p5_eta8em05,2.5,8e-05,narrow,1000000,3,60.0,60.0,0.5461466908015364,40-50,False,0 5 6 7 8 9,1 2 3 4,5.791447137966184e-06,7.974436334707777e-06,6.484990233835207e-05,0.00016006146786038384,4.924298904163575e-05,9.208633855450898e-12,9.659428244990945,3.3163996673986884,1.2768346590966095,0.9907623761652853,0.5461466908015364,0.5848734067390864,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1p5_eta0p00012,1.5,0.00012,narrow,1000000,3,60.0,60.0,0.5448574219468851,50-60,False,0 5 6 7 8 9,1 2 3 4,1.326825398105139e-05,1.2454945526597088e-05,0.00011626536597923795,0.0003719054611292012,8.751850426294294e-05,9.192646643896296e-12,14.76788337103825,3.78438466740369,1.4717511581566247,0.9536054618825345,0.7614255114904102,0.5448574219468851,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1p5_eta5em05,1.5,5e-05,narrow,1000000,3,60.0,60.0,0.5424028794475863,50-60,False,0 5 6 7 8 9,1 2 3 4,2.2579334136519867e-06,4.869813835127385e-06,3.7047548306236534e-05,6.874531167962443e-05,3.009333689444424e-05,1.0239809000722744e-11,12.526417608335521,3.057749642133995,1.195141759028328,0.8559936323603001,0.77817974600249,0.5424028794475863,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1_eta0p00012,1.0,0.00012,narrow,1000000,3,60.0,60.0,0.5364338615421528,50-60,False,0 5 6 7 8 9,1 2 3 4,1.3488420461792245e-05,1.2929173765613553e-05,0.00010490420688768046,0.0002621079886909597,8.513797134937938e-05,9.181100324440195e-12,11.503274111977188,4.020319346388113,1.5176692578444377,0.9321137377866371,0.5965022393087056,0.5364338615421528,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1_eta0p00024,1.0,0.00024,narrow,1000000,3,60.0,60.0,0.5361613667900968,40-50,False,0 5 6 7 8 9,1 2 3 4,6.245990997318443e-05,2.8759368398322536e-05,0.0002848473273006901,0.0009448531007440814,0.00023481941631319948,9.157119507108291e-12,16.914216999876185,3.8671736481413936,1.3395287281547774,1.0056449150847553,0.5361613667900968,0.6343106055375455,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2_eta0p00018,2.0,0.00018,narrow,1000000,3,60.0,60.0,0.5351805407008169,50-60,False,0 5 6 7 8 9,1 2 3 4,3.02729037835538e-05,1.9939964349068875e-05,0.0001825184912321658,0.0004796896422267069,0.00014802949829117247,1.0113687665125326e-11,12.642113472494971,3.4656061460035748,1.3927420783579911,1.1316080373849364,0.7764206957065892,0.5351805407008169,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1p5_eta1em05,1.5,1e-05,narrow,1000000,3,60.0,60.0,0.5337099630021478,50-60,False,0 5 6 7 8 9,1 2 3 4,1.3487893519996484e-07,8.962067428432953e-07,6.718722095368044e-06,1.1767009281761706e-05,6.198907097556177e-06,9.888978524941194e-12,7.562052903606791,2.2413977998178916,0.9571020428264613,0.5342976269152028,0.5555264312436242,0.5337099630021478,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc0p5_eta0p00012,0.5,0.00012,ultranarrow,1000000,3,60.0,60.0,0.5158530277099161,50-60,False,0 5 6 7 8 9,1 2 3 4,1.314363112816668e-05,1.2390061488742815e-05,0.00010554213349324472,0.00023747870004382963,8.796936677591149e-05,9.142908652393089e-12,11.597396931900006,3.8773806602602785,1.411112263744432,0.978687517597549,0.7336028146549839,0.5158530277099161,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1_eta5em05,1.0,5e-05,narrow,1000000,3,60.0,60.0,0.5144065716125664,50-60,False,0 5 6 7 8 9,1 2 3 4,2.195362089658225e-06,4.910804917599664e-06,3.6529777361053636e-05,7.02444802231601e-05,3.149207468585643e-05,1.0239809000722744e-11,8.266086756281638,2.7455422085698875,1.4244214204109968,0.7772597105356072,0.5151761735038017,0.5144065716125664,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1_eta0p00018,1.0,0.00018,narrow,1000000,3,60.0,60.0,0.5140771001633148,50-60,False,0 5 6 7 8 9,1 2 3 4,2.7202885817958086e-05,2.0351611572034208e-05,0.00017903518349043633,0.0004679334398095493,0.00016682438815709914,1.0135003947198129e-11,9.999027843572375,3.2923813166655207,1.304028084229282,0.9481138201825653,0.699504284641268,0.5140771001633148,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2p5_eta5em05,2.5,5e-05,narrow,1000000,3,60.0,60.0,0.510522298701185,50-60,False,0 5 6 7 8 9,1 2 3 4,1.962738524211555e-06,4.735960923361994e-06,3.697383032844702e-05,8.280433386937311e-05,3.067052208880633e-05,1.0242473535981844e-11,9.209440169583482,3.321865996627268,1.2054487362059934,0.8456605309867622,0.5998531234626588,0.510522298701185,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc0p5_eta1em05,0.5,1e-05,ultranarrow,1000000,3,60.0,60.0,0.5073517006049585,40-50,False,0 5 6 7 8 9,1 2 3 4,1.6025304389402297e-07,9.432665695658588e-07,7.411870315787689e-06,1.5939427872367143e-05,5.99026582066775e-06,9.878320383904793e-12,7.417544760611347,2.4152519653428586,0.9796741195790213,0.7806999709547432,0.5073517006049585,0.5530672324686234,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2p5_eta2p5em05,2.5,2.5e-05,narrow,1000000,3,60.0,60.0,0.5073088014434097,50-60,False,0 5 6 7 8 9,1 2 3 4,6.500244867788741e-07,2.2207495158750726e-06,1.768993604304865e-05,3.994949629759284e-05,1.3285548632625549e-05,1.027888885118955e-11,9.728887386790399,2.8040766854698767,0.9250522479126523,0.7163132864894518,0.6164128811297077,0.5073088014434097,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1p5_eta2p5em05,1.5,2.5e-05,narrow,1000000,3,60.0,60.0,0.5064733932625038,50-60,False,0 5 6 7 8 9,1 2 3 4,6.431037537002149e-07,2.3971940413761787e-06,1.786153881542267e-05,3.611149933021839e-05,1.4744055321780787e-05,1.027888885118955e-11,9.253759201767565,2.715261667398446,0.9192411513675622,0.8883033617240296,0.7224081533753627,0.5064733932625038,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc0p5_eta2p5em05,0.5,2.5e-05,ultranarrow,1000000,3,60.0,60.0,0.5010357054559882,40-50,False,0 5 6 7 8 9,1 2 3 4,6.486066695215078e-07,2.4324990320940303e-06,1.8278242924635916e-05,4.353603326252132e-05,1.4368723378250402e-05,1.0278000672769849e-11,10.887119501684218,2.975625246265752,1.0852532646006874,0.7264802243666881,0.5010357054559882,0.6169925133978954,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc3_eta1em05,3.0,1e-05,narrow,1000000,3,60.0,60.0,0.4975378501957181,40-50,False,0 5 6 7 8 9,1 2 3 4,1.286629286574016e-07,8.950928888664852e-07,6.964655907214862e-06,2.0016944380516465e-05,6.368231230326651e-06,9.879208562324493e-12,8.219672892589502,1.580091847074108,0.9145303596987228,0.7821524901204603,0.4975378501957181,0.6537205212088176,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2p5_eta0p00018,2.5,0.00018,narrow,1000000,3,60.0,60.0,0.49646098905996466,40-50,False,0 5 6 7 8 9,1 2 3 4,2.886650161607489e-05,1.9385294637567956e-05,0.00018551228618358658,0.0005733281555418694,0.00014867787678521296,1.0095924096731324e-11,11.779492828028001,3.4590844137697134,1.2559068884740985,0.8892817693939917,0.49646098905996466,0.6048816661592239,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2_eta8em05,2.0,8e-05,narrow,1000000,3,60.0,60.0,0.49111618792562167,40-50,False,0 5 6 7 8 9,1 2 3 4,5.887801160136698e-06,8.008948331478951e-06,6.465707009974938e-05,0.00014533685209318066,5.2409155849398544e-05,9.198863892834197e-12,9.099165617722365,3.572396772684057,1.1063202880040701,0.9278437453624803,0.49111618792562167,0.6476571545031792,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc0p5_eta5em05,0.5,5e-05,ultranarrow,1000000,3,60.0,60.0,0.4850393263087807,40-50,False,0 5 6 7 8 9,1 2 3 4,2.12170077727545e-06,4.976961965847455e-06,3.941987305973672e-05,9.643355336329445e-05,2.9099765073115616e-05,1.0241585357562144e-11,10.910364350545295,3.2047785290227186,1.3288640029199876,0.8213401499845282,0.4850393263087807,0.701799853378118,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc3_eta0p00018,3.0,0.00018,narrow,1000000,3,60.0,60.0,0.48495882136981233,50-60,False,0 5 6 7 8 9,1 2 3 4,3.6293869032865e-05,2.0003749395670205e-05,0.00018831656184343457,0.0005031021973294402,0.00015876798160634632,1.0084377777275222e-11,13.143256971007146,3.7030284155218127,1.4732009071962504,0.9638690459489219,0.70727026472582,0.48495882136981233,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1p5_eta0p00024,1.5,0.00024,narrow,1000000,3,60.0,60.0,0.46524466273001547,50-60,False,0 5 6 7 8 9,1 2 3 4,5.819688120309302e-05,2.7504479172132335e-05,0.00026012374450809994,0.0006390803363489391,0.00025301021839515663,9.134026868196088e-12,12.283382814548625,3.846497008806414,1.4156343725905602,0.7675089752442205,0.7920605061586383,0.46524466273001547,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2_eta1em05,2.0,1e-05,narrow,1000000,3,60.0,60.0,0.4621411747500002,50-60,False,0 5 6 7 8 9,1 2 3 4,1.5437144002834692e-07,8.706441934741074e-07,6.8017292451914774e-06,1.5054277860844913e-05,6.0344888847507205e-06,9.885425811262394e-12,6.720128469096592,1.9902068996590365,0.7815187210382654,0.7599000726214997,0.5291245548608464,0.4621411747500002,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc1_eta2p5em05,1.0,2.5e-05,narrow,1000000,3,60.0,60.0,0.44212093032897837,40-50,False,0 5 6 7 8 9,1 2 3 4,5.861122332976385e-07,2.3173810643655303e-06,1.687691517901038e-05,3.964549774177719e-05,1.4554520047409372e-05,1.027888885118955e-11,7.913093526241472,3.056159909655932,1.0196408575058846,0.7974633379261676,0.44212093032897837,0.520936064854219,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc0p5_eta0p00024,0.5,0.00024,ultranarrow,1000000,3,60.0,60.0,0.4389949157175197,50-60,False,0 5 6 7 8 9,1 2 3 4,5.898415526995199e-05,2.971594066193168e-05,0.0002797100184499502,0.0007465515811287027,0.0002582973625632396,9.107381515605084e-12,16.382366282968906,4.20406373896905,1.3239017208117811,0.8617599406669868,0.6513303291488699,0.4389949157175197,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc2p5_eta1em05,2.5,1e-05,narrow,1000000,3,60.0,60.0,0.42864233142167185,50-60,False,0 5 6 7 8 9,1 2 3 4,1.3646305158493615e-07,8.60720021465438e-07,6.360703830330477e-06,1.165500982915571e-05,5.9729069957157345e-06,9.881873097583593e-12,6.703942160259707,2.2889872876876876,0.8177481442454421,0.7331800042556094,0.5409841763486413,0.42864233142167185,,,,,,,,,
original-fine-1m,original-delE,scan_cloud_grid_1m_fine_20260809/strict_fine_q60.csv,,,not-applicable,wc3_eta2p5em05,3.0,2.5e-05,narrow,1000000,3,60.0,60.0,0.42583434954031435,40-50,False,0 5 6 7 8 9,1 2 3 4,6.37255789040295e-07,2.183293716810131e-06,1.6841536083350972e-05,3.938869363082063e-05,1.4843833298848882e-05,1.027888885118955e-11,8.986628619833214,2.7621163509198867,0.9614611140624721,0.6880635314573916,0.42583434954031435,0.5807620761362494,,,,,,,,,
resonant-probe-1m,delE=-2.5eV,scan_cloud_resonant_probe_1m_20260809/strict_resonant_q60.csv,,,not-applicable,wc3p5_eta0p00012,3.5,0.00012,narrow,1000000,4,60.0,60.0,2.0767637252812565,50-60,False,0 5 6 7 8 9,1 2 3 4,1.3567498693670491e-05,7.816815903532748e-05,0.0006100654308260098,0.0009133241400259988,8.476670649825665e-05,9.128697797677887e-12,69.34950330691083,12.587571879701304,9.969388241143157,4.1595364785340925,3.1045207575121703,2.0767637252812565,,,,,,,,,
resonant-probe-1m,delE=-2.5eV,scan_cloud_resonant_probe_1m_20260809/strict_resonant_q60.csv,,,not-applicable,wc3p5_eta0p00024,3.5,0.00024,narrow,1000000,4,60.0,60.0,2.035778084453501,50-60,False,0 5 6 7 8 9,1 2 3 4,5.869945017587579e-05,0.00017521824332166023,0.0015222237882367958,0.002469880055641548,0.0002544045966262761,9.159784042367392e-12,89.78875210771292,16.657744818928233,10.654703320268922,4.037303099961765,3.058668705604358,2.035778084453501,,,,,,,,,
resonant-probe-1m,delE=-2.5eV,scan_cloud_resonant_probe_1m_20260809/strict_resonant_q60.csv,,,not-applicable,wc3p5_eta5em05,3.5,5e-05,narrow,1000000,4,60.0,60.0,1.9826172790668297,50-60,False,0 5 6 7 8 9,1 2 3 4,1.935552382817104e-06,2.99134967150215e-05,0.0002207713338584518,0.00033869660514116806,2.9159635708751183e-05,1.0241585357562144e-11,59.53915591923363,15.611775182249367,8.723459478904454,3.3850902141541526,3.3854688459234246,1.9826172790668297,,,,,,,,,
resonant-probe-1m,delE=-2.5eV,scan_cloud_resonant_probe_1m_20260809/strict_resonant_q60.csv,,,not-applicable,wc5_eta0p00012,5.0,0.00012,wide,1000000,4,60.0,60.0,1.9558341263933667,50-60,False,0 5 6 7 8 9,1 2 3 4,1.1241257853565146e-05,7.388346072386589e-05,0.0005733971833899885,0.0008309877866045722,9.30552770998839e-05,9.15001407975069e-12,95.21151810523912,13.283537942043159,8.61250949528086,3.8161363940716715,2.5585137562493663,1.9558341263933667,,,,,,,,,
resonant-probe-1m,delE=-2.5eV,scan_cloud_resonant_probe_1m_20260809/strict_resonant_q60.csv,,,not-applicable,wc5_eta0p00024,5.0,0.00024,wide,1000000,4,60.0,60.0,1.6843839059778296,50-60,False,0 5 6 7 8 9,1 2 3 4,5.803664223752694e-05,0.00016542201129229368,0.0014249030543053748,0.0024344990413086563,0.00024386772024367328,9.160672220787092e-12,85.97046224050442,11.363939388728435,7.03504526323473,3.6971346891821666,2.2430197492726807,1.6843839059778296,,,,,,,,,
resonant-probe-1m,delE=-2.5eV,scan_cloud_resonant_probe_1m_20260809/strict_resonant_q60.csv,,,not-applicable,wc5_eta5em05,5.0,5e-05,wide,1000000,4,60.0,60.0,1.5785132515852622,50-60,False,0 5 6 7 8 9,1 2 3 4,2.1595542421835714e-06,2.8264623829029394e-05,0.0002081020621780144,0.00031764733629820223,3.0097291001990134e-05,1.0241585357562144e-11,52.45948980558991,9.411066402986256,7.794142274558844,3.3877145764575967,2.3326325283182663,1.5785132515852622,,,,,,,,,
resonant-probe-1m,delE=-2.5eV,scan_cloud_resonant_probe_1m_20260809/strict_resonant_q60.csv,,,not-applicable,wc8_eta5em05,8.0,5e-05,wide,1000000,4,60.0,60.0,1.5247279578743784,50-60,False,0 5 6 7 8 9,1 2 3 4,2.013413260430311e-06,2.647078987405251e-05,0.00019567668804877522,0.0002916605398503849,2.9671481789894483e-05,1.0240697179142444e-11,50.10817919207199,9.384803124380056,4.810352345551546,3.1228949629788416,2.126405084926504,1.5247279578743784,,,,,,,,,
resonant-probe-1m,delE=-2.5eV,scan_cloud_resonant_probe_1m_20260809/strict_resonant_q60.csv,,,not-applicable,wc8_eta0p00012,8.0,0.00012,wide,1000000,4,60.0,60.0,1.4302383577179294,50-60,False,0 5 6 7 8 9,1 2 3 4,1.1971941862630651e-05,6.948694146363949e-05,0.00054357030489639,0.0007554219952217724,8.578752582474392e-05,9.188205751797796e-12,73.18339920886184,10.894907010316382,5.955616813053697,3.3416610910823352,2.3819715075335126,1.4302383577179294,,,,,,,,,
resonant-probe-1m,delE=-2.5eV,scan_cloud_resonant_probe_1m_20260809/strict_resonant_q60.csv,,,not-applicable,wc8_eta0p00024,8.0,0.00024,wide,1000000,4,60.0,60.0,1.3727336615078747,50-60,False,0 5 6 7 8 9,1 2 3 4,5.6191776062089284e-05,0.00015469512323066208,0.0013459012950652158,0.002454816403561843,0.0002547911772415943,9.173994897082594e-12,57.4515242870391,11.105655367150042,4.916005726693618,4.0633545199844985,1.8976813837561979,1.3727336615078747,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc2p5_eta0p00012,2.5,0.00012,narrow,1000000,3,60.0,60.0,2.49443910506653,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2528467987993135e-05,8.316937334388471e-05,0.0006488079559251544,0.0009079034399087392,8.582132231106051e-05,9.176659432341694e-12,88.97085880917336,16.05821728750368,9.220277180291877,4.2442508208072045,3.8847030634164774,2.49443910506653,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p75_eta8em05,3.75,8e-05,narrow,1000000,3,60.0,60.0,2.3596079597596673,50-60,False,0 5 6 7 8 9,1 2 3 4,5.143629087917328e-06,4.970046510147517e-05,0.0003747372673074744,0.0005456070811198141,5.099745657537816e-05,9.2166274612282e-12,76.70108960205407,13.150423950058775,10.502501226052495,3.1848462269956115,3.6137299278288864,2.3596079597596673,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc2p5_eta8em05,2.5,8e-05,narrow,1000000,3,60.0,60.0,2.3385744513329367,50-60,False,0 5 6 7 8 9,1 2 3 4,5.387237225054057e-06,5.286933743522214e-05,0.0003962413867371853,0.0005917104489186909,4.746829172742646e-05,9.2237328885858e-12,77.91466809257508,14.349495342952963,10.14151536239305,3.4194926539334065,3.0075900476001154,2.3385744513329367,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc2p5_eta0p00018,2.5,0.00018,narrow,1000000,3,60.0,60.0,2.2849032525277013,50-60,False,0 5 6 7 8 9,1 2 3 4,2.866890826366998e-05,0.00013012447423174555,0.0010761176563169248,0.0017792827065133026,0.00015433645809210454,1.0160761121369433e-11,86.22792320722318,16.170272300706518,10.736480933043504,3.5765342879017665,3.5899401723645243,2.2849032525277013,,,,,,,,,
