label,orbital,initially_occupied,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,amplitude_ratio,cosine_similarity,pearson_correlation,qm_peak_abs,simulation_peak_abs,max_abs_error
b02,2,True,4.4802550350877525e-08,3.170482009949681e-07,3.158780578910311e-07,0.14183495571045052,7.076565921179936,0.09672532164507683,0.033891586477653626,6.778292704900934e-08,1.3740716711119205e-06,1.4408106465690906e-06
b02,3,True,5.66462698387724e-08,3.1704631067892084e-07,3.11401740695773e-07,0.18190736414063122,5.596949482839799,0.18809327457481162,0.09312609451443088,9.950362167554516e-08,1.4381805051311147e-06,1.5340016242815224e-06
b02,4,True,6.852679400046541e-08,3.3223833869858896e-07,3.198013930847276e-07,0.2142792229248046,4.848298297689697,0.2812222917199315,0.17034521353749327,1.32828821164388e-07,1.4085430422028367e-06,1.5345630757224171e-06
b02,5,False,1.1331888691553215e-05,1.1470197262196712e-05,3.1455063313099764e-06,3.602564260881313,1.0122052531937233,0.9620127831322179,0.8298710668550853,2.01292618826376e-05,2.0210984210971526e-05,9.517055380511199e-06
b02,6,False,1.0909439168976393e-05,1.1042984153694427e-05,3.0811254137637414e-06,3.5407319417257974,1.0122412328122055,0.9606736857024191,0.8267199277055369,1.9485830705035268e-05,1.955776758334517e-05,1.036057601739549e-05
b02,7,False,1.049173563723665e-05,1.0652372807446557e-05,3.0551031168923357e-06,3.4341674358634706,1.0153108289957082,0.9583585619535744,0.822164240937848,1.883102876233672e-05,1.9023956402241038e-05,1.0848462970387201e-05
b02,8,False,1.0093983930926125e-05,1.0305243150874037e-05,3.0382919093719664e-06,3.3222561333853577,1.0209292209491887,0.9558426139441553,0.8189870117000468,1.8166202429492194e-05,1.8968420924946474e-05,1.0749995499887183e-05
b02,9,False,9.727693838943199e-06,9.983458096172734e-06,2.9928128564777562e-06,3.2503515272891903,1.0262923835252324,0.9542222123112317,0.8189394124929019,1.7492740211740316e-05,1.9339634714363264e-05,9.899029401021627e-06
b03,0,True,5.1682022097888024e-05,5.370673638245297e-05,1.370903095156742e-05,3.7699252617107097,1.0391763751180256,0.9668840531381998,0.8304312540290915,9.409912299163103e-05,9.745067153676956e-05,5.279957687664982e-05
b03,1,True,3.436105083557288e-08,3.2283398458681816e-07,3.17933640333765e-07,0.10807617212038599,9.39534667119664,0.1947488004752501,0.13149121281345036,4.917798723802491e-08,1.1263730047561538e-06,1.0828992319522612e-06
b03,2,True,4.4802550350877525e-08,3.143590525067658e-07,3.0941078991733585e-07,0.14479957328846632,7.016543702195931,0.18083690455090395,0.11803319610275098,6.778292704900934e-08,1.1868229485845205e-06,1.1255313192570782e-06
b03,3,True,5.66462698387724e-08,3.101689304380961e-07,3.063442612600105e-07,0.18491049777065588,5.475540248650164,0.15841737267708486,0.08794748092182011,9.950362167554516e-08,1.2550112441500616e-06,1.1813081681744109e-06
b03,4,True,6.852679400046541e-08,3.0993015433810035e-07,3.0777694906917487e-07,0.22265083271412756,4.5227587086008345,0.14186421019082593,0.06423860530997835,1.32828821164388e-07,1.2818112962165173e-06,1.1971649239717053e-06
b03,5,False,1.1331888691553215e-05,1.160465794739634e-05,3.059715436718201e-06,3.703576010881459,1.0240709438000786,0.9646872039881316,0.8389886931649299,2.01292618826376e-05,2.1437023595355933e-05,8.489612017261017e-06
b03,6,False,1.0909439168976393e-05,1.12828906017257e-05,2.970968711496695e-06,3.6720141571199876,1.034231955187147,0.964712046063064,0.8382401598234678,1.9485830705035268e-05,2.0925037211397982e-05,1.033132795462888e-05
b03,7,False,1.049173563723665e-05,1.0928843440933848e-05,2.8599357584808723e-06,3.668521436582758,1.0416621061386488,0.9651666116278798,0.8382475363230573,1.883102876233672e-05,1.9979774245322368e-05,1.1301119468450199e-05
b03,8,False,1.0093983930926125e-05,1.056177957269778e-05,2.740090608295312e-06,3.6838139221994113,1.0463440050006831,0.9658135533533483,0.8388840102387066,1.8166202429492194e-05,2.1169910158412867e-05,1.1206746194714146e-05
b03,9,False,9.727693838943199e-06,1.0199056183099604e-05,2.6272929983578024e-06,3.70255386248261,1.0484557133438333,0.966332707865875,0.8397335134872441,1.7492740211740316e-05,2.0835876934321616e-05,1.0061202439805242e-05
b04-r1,0,True,5.1682022097888024e-05,5.39792297026046e-05,7.483453678996284e-06,6.906172512692009,1.0444488723828484,0.9909087173086368,0.9529752635471883,9.409912299163103e-05,9.481864421601038e-05,2.3761421014567574e-05
b04-r1,1,True,3.436105083557288e-08,3.149259311963074e-07,3.212034481062941e-07,0.10697597126728839,9.165200817149481,-0.12995946742109332,-0.10694056471442231,4.917798723802491e-08,1.0209585539211474e-06,1.0639405997325824e-06
b04-r1,2,True,4.4802550350877525e-08,3.1191303421895943e-07,3.1997954304747765e-07,0.14001692084493617,6.961948187685038,-0.11055489152896483,-0.13573990671322056,6.778292704900934e-08,1.0982701621475854e-06,1.1645208853883204e-06
b04-r1,3,True,5.66462698387724e-08,3.088851729530097e-07,3.1750769787091557e-07,0.1784091227350407,5.452877547491902,-0.06264685622535411,-0.11604562806818132,9.950362167554516e-08,1.1272650064508838e-06,1.220889327080421e-06
b04-r1,4,True,6.852679400046541e-08,3.0724261621420124e-07,3.1467914726191687e-07,0.21776719111110504,4.4835399159650535,0.0016856608655208554,-0.06735341344726042,1.32828821164388e-07,1.0982700902051334e-06,1.2201051776683514e-06
b04-r1,5,False,1.1331888691553215e-05,1.17011695698314e-05,1.5679892118908697e-06,7.227019551931651,1.0325877608163805,0.9912432665687309,0.9598009077488718,2.01292618826376e-05,2.062664165359313e-05,5.996545504522618e-06
b04-r1,6,False,1.0909439168976393e-05,1.1350364312703416e-05,1.569801054808161e-06,6.949567994977294,1.0404168479146847,0.9908344839898496,0.9587419094508136,1.9485830705035268e-05,2.0122096606310603e-05,5.571590838390579e-06
b04-r1,7,False,1.049173563723665e-05,1.0963991712596627e-05,1.5737931089501813e-06,6.666527879408047,1.0450121973798,0.9902035406947258,0.9556227693142161,1.883102876233672e-05,1.9327202572309374e-05,5.576214331367071e-06
b04-r1,8,False,1.0093983930926125e-05,1.0570554783671455e-05,1.5922060009955754e-06,6.3396218357515,1.0472133555993886,0.9891845286607389,0.9500241459955416,1.8166202429492194e-05,1.830042687585746e-05,5.227019256192111e-06
b04-r1,9,False,9.727693838943199e-06,1.0194422663393618e-05,1.623210543072024e-06,5.99287250841345,1.0479793908173742,0.9878137541956452,0.9425875753240449,1.7492740211740316e-05,1.7620883223358173e-05,6.060425198724511e-06
b04-r2,0,True,5.1682022097888024e-05,5.364870123826102e-05,6.380970840224448e-06,8.099397943036225,1.0380534479987649,0.9933549760106211,0.9623111306561941,9.409912299163103e-05,9.849390744076647e-05,2.691244878405552e-05
b04-r2,1,True,3.436105083557288e-08,2.523997609057252e-07,2.586479145630487e-07,0.13284874495748908,7.345519265796841,-0.11602025387741818,-0.06297667231595516,4.917798723802491e-08,8.75758133900284e-07,8.285323700452096e-07
b04-r2,2,True,4.4802550350877525e-08,2.414305706541406e-07,2.4988008649383324e-07,0.1792962015481902,5.3887684688336455,-0.09910913733780158,-0.08235599050972947,6.778292704900934e-08,9.156005470467576e-07,8.538009301783944e-07
b04-r2,3,True,5.66462698387724e-08,2.3717031748409207e-07,2.4645631014809165e-07,0.2298430492801526,4.186865581072335,-0.04771757348338138,-0.06034316751224943,9.950362167554516e-08,9.189046474844531e-07,8.704498229983315e-07
b04-r2,4,True,6.852679400046541e-08,2.4244609968890094e-07,2.498213936055301e-07,0.27430314518487453,3.537975228890094,0.032060328317452744,-0.003280662956871957,1.32828821164388e-07,8.731552080254446e-07,9.365552336992877e-07
b04-r2,5,False,1.1331888691553215e-05,1.1639273540141924e-05,1.3516581752572396e-06,8.383694116596155,1.0271256501855541,0.9934322946079346,0.9658852663484709,2.01292618826376e-05,2.1060884891277232e-05,6.653134170493706e-06
b04-r2,6,False,1.0909439168976393e-05,1.1238876797477398e-05,1.3317555967004126e-06,8.191772721665945,1.0301974852600893,0.9932099912171423,0.9655557344051631,1.9485830705035268e-05,2.03910122250761e-05,6.192468295663877e-06
b04-r2,7,False,1.049173563723665e-05,1.0846265780677993e-05,1.321504891801944e-06,7.939233295557912,1.0337913721522936,0.9928790055262892,0.9645048318119972,1.883102876233672e-05,1.9709257681555134e-05,5.38305758683098e-06
b04-r2,8,False,1.0093983930926125e-05,1.0469955343558346e-05,1.3317708623434728e-06,7.579369857337229,1.037247078577202,0.9922776110527654,0.9614621414244777,1.8166202429492194e-05,1.901701782631536e-05,4.2769096216577e-06
b04-r2,9,False,9.727693838943199e-06,1.012580470816876e-05,1.3672018406312154e-06,7.115038577224324,1.0409255138799487,0.991316061097819,0.9560778611283675,1.7492740211740316e-05,1.831573285386297e-05,3.945106601998012e-06
b04-r3,0,True,5.1682022097888024e-05,5.4251218534908485e-05,8.04892344665762e-06,6.4209856685056925,1.0497116082678477,0.9896240574782933,0.9456922856063619,9.409912299163103e-05,9.654857558782926e-05,2.987917431507281e-05
b04-r3,1,True,3.436105083557288e-08,3.4119829222367086e-07,3.3056509960312974e-07,0.10394639626756155,9.929797952233736,0.35498634126019696,0.23526648052206736,4.917798723802491e-08,1.3800116482887148e-06,1.3838300612079024e-06
b04-r3,2,True,4.4802550350877525e-08,3.5386701350179327e-07,3.4033658371565325e-07,0.131641887750479,7.898367631539579,0.3595319006588005,0.2463131597106319,6.778292704900934e-08,1.362490983369824e-06,1.428798528047004e-06
b04-r3,3,True,5.66462698387724e-08,3.6019821397405563e-07,3.4399049305608236e-07,0.16467394007175976,6.358727856207621,0.3583164128571039,0.24756222252482427,9.950362167554516e-08,1.2990732780604475e-06,1.391028419894802e-06
b04-r3,4,True,6.852679400046541e-08,3.6007215493047543e-07,3.4164187233471195e-07,0.20058078224477305,5.254472504988778,0.35722395071110985,0.24898924301285028,1.32828821164388e-07,1.2375292349764422e-06,1.2621245981669915e-06
b04-r3,5,False,1.1331888691553215e-05,1.1892530454349644e-05,1.6185144071114002e-06,7.001413544274529,1.049474697295106,0.9914470649485938,0.9594176279653464,2.01292618826376e-05,2.0639807102346067e-05,6.495343809279716e-06
b04-r3,6,False,1.0909439168976393e-05,1.1490728249520555e-05,1.667452669114392e-06,6.542578011986722,1.0532831313819684,0.9902578491891778,0.9542143997131304,1.9485830705035268e-05,1.998579723416273e-05,6.613592608944021e-06
b04-r3,7,False,1.049173563723665e-05,1.1072539533350166e-05,1.705811011542968e-06,6.150585009851996,1.0553582282470177,0.9889280599504432,0.9479070533232323,1.883102876233672e-05,1.9320070121918866e-05,6.667608756143473e-06
b04-r3,8,False,1.0093983930926125e-05,1.0652195502143226e-05,1.721154593860041e-06,5.864658507106153,1.0553014127065174,0.9876734710092923,0.9411842610398095,1.8166202429492194e-05,1.8643979062778845e-05,6.7097225317697446e-06
b04-r3,9,False,9.727693838943199e-06,1.0246866213226415e-05,1.7025650981389156e-06,5.7135517752458345,1.053370550397546,0.9868116434597725,0.9357504711145915,1.7492740211740316e-05,1.7958920104545485e-05,6.712910115770195e-06
