stage,case_id,window,wc_eV,eta,signal_rms,error_rms_vs_qm,repeat_noise_rms,Q_accuracy,Q_repeat,Q_conservative
screen,s07_wc3_eta0p00017,30-40,3.0,0.00017,9.28492429827921e-05,1.1360718448899519e-05,1.227927948922893e-05,8.17283197364918,7.561456929475144,7.561456929475144
screen,s07_wc3_eta0p00017,40-50,3.0,0.00017,8.575839149619476e-05,1.9105795664756464e-05,1.9842139664698356e-05,4.488606127741076,4.322033457347831,4.322033457347831
screen,s07_wc3_eta0p00017,50-60,3.0,0.00017,8.5771594826977e-05,2.6909190346321004e-05,2.4491475187299418e-05,3.1874461372898053,3.5020999825872354,3.1874461372898053
screen,s07_wc3_eta0p00017,60-70,3.0,0.00017,8.649173151089805e-05,5.741669492536034e-05,3.3866828869274734e-05,1.5063864547294863,2.553877478306409,1.5063864547294863
screen,s07_wc3_eta0p00017,70-75,3.0,0.00017,8.603446364152185e-05,5.288244661912698e-05,3.214780586791829e-05,1.6269002124876,2.6762157266657947,1.6269002124876
screen,s08_wc3_eta0p0002,0-10,3.0,0.0002,0.0001161259647280251,9.242257382273922e-07,8.676164494225779e-07,125.6467548185225,133.84481680275894,125.6467548185225
screen,s08_wc3_eta0p0002,10-20,3.0,0.0002,0.0001278335290793929,3.2463773523749992e-06,3.2292972652444942e-06,39.37728588017406,39.58555641662628,39.37728588017406
screen,s08_wc3_eta0p0002,20-30,3.0,0.0002,9.70296931782931e-05,8.444465798831204e-06,7.86404224728003e-06,11.490329345844819,12.338399277019802,11.490329345844819
screen,s08_wc3_eta0p0002,30-40,3.0,0.0002,0.00010936202271004328,1.8146557511197908e-05,1.4720786558631061e-05,6.0265988544966715,7.429088267428371,6.0265988544966715
screen,s08_wc3_eta0p0002,40-50,3.0,0.0002,0.0001010434443208293,2.1920924481234482e-05,2.237699962279715e-05,4.609451777790123,4.515504581672722,4.515504581672722
screen,s08_wc3_eta0p0002,50-60,3.0,0.0002,0.00010109265314571228,3.516190746515489e-05,3.068405746375413e-05,2.8750616912889075,3.29463120270613,2.8750616912889075
screen,s08_wc3_eta0p0002,60-70,3.0,0.0002,0.0001019511329449803,5.765334057453279e-05,4.205724703012381e-05,1.7683473659809954,2.424103814307129,1.7683473659809954
screen,s08_wc3_eta0p0002,70-75,3.0,0.0002,0.00010141997380817574,6.0575243543177374e-05,4.156827471505951e-05,1.6742809087657187,2.4398408282129864,1.6742809087657187
screen,s09_wc3_eta0p00023,0-10,3.0,0.00023,0.00013353756041257635,8.802471317261506e-07,1.2518349307142316e-06,151.7046243033037,106.67345760705591,106.67345760705591
screen,s09_wc3_eta0p00023,10-20,3.0,0.00023,0.00014701674060715956,3.6476837620852577e-06,4.29606663657866e-06,40.30413549970545,34.2212430681108,34.2212430681108
screen,s09_wc3_eta0p00023,20-30,3.0,0.00023,0.00011166121848490961,9.951428645895642e-06,9.980072271909234e-06,11.220621928587414,11.188417823305832,11.188417823305832
screen,s09_wc3_eta0p00023,30-40,3.0,0.00023,0.00012591415365569987,1.9224403912397775e-05,1.6497898819911648e-05,6.549703919532096,7.632132735820366,6.549703919532096
screen,s09_wc3_eta0p00023,40-50,3.0,0.00023,0.00011637596485949759,3.2218895275629736e-05,2.6785517088615685e-05,3.6120408184052164,4.344734674133262,3.6120408184052164
screen,s09_wc3_eta0p00023,50-60,3.0,0.00023,0.00011647223782482921,4.1247807263972344e-05,4.031687871016351e-05,2.823719502940977,2.8889200144223377,2.823719502940977
screen,s09_wc3_eta0p00023,60-70,3.0,0.00023,0.00011747326058303833,4.3532774141638864e-05,5.2006308132900844e-05,2.6985015979185163,2.258827146176927,2.258827146176927
screen,s09_wc3_eta0p00023,70-75,3.0,0.00023,0.00011687088929893083,6.818009481192407e-05,8.385453338313849e-05,1.7141497033895468,1.3937337026841208,1.3937337026841208
screen,s10_wc3_eta0p00026,0-10,3.0,0.00026,0.00015094726266745714,1.4467819478246407e-06,1.1289753396514443e-06,104.33311176879083,133.7028873580711,104.33311176879083
screen,s10_wc3_eta0p00026,10-20,3.0,0.00026,0.00016620215733235852,4.634930118983751e-06,4.4506682692935016e-06,35.85861125535152,37.343191466107946,35.85861125535152
screen,s10_wc3_eta0p00026,20-30,3.0,0.00026,0.00012631344673447861,8.99566748305895e-06,1.1356891210054796e-05,14.041586905291668,11.122185147168382,11.122185147168382
screen,s10_wc3_eta0p00026,30-40,3.0,0.00026,0.00014250604671913795,1.9672314210394205e-05,1.749736453474622e-05,7.243989964528039,8.144429204532479,7.243989964528039
screen,s10_wc3_eta0p00026,40-50,3.0,0.00026,0.0001317567615465532,2.5378419404038313e-05,3.131479898251647e-05,5.191685086802039,4.207491851380397,4.207491851380397
screen,s10_wc3_eta0p00026,50-60,3.0,0.00026,0.000131911520642771,4.8247531044089535e-05,4.751278790984019e-05,2.734057428186899,2.7763372019567663,2.734057428186899
screen,s10_wc3_eta0p00026,60-70,3.0,0.00026,0.00013305959920754658,7.457300597374822e-05,6.191724373927197e-05,1.7842863844644705,2.1489909946225767,1.7842863844644705
screen,s10_wc3_eta0p00026,70-75,3.0,0.00026,0.00013238893803605844,8.58206686310512e-05,7.116332484227967e-05,1.5426230085110073,1.8603534661916654,1.5426230085110073
screen,s11_wc4_eta0p00014,0-10,4.0,0.00014,8.037763241160329e-05,6.546739909740258e-07,6.793191916321564e-07,122.77505066608377,118.32086212445307,118.32086212445307
