# time_au orbital_0 orbital_1 orbital_2 orbital_3 orbital_4 orbital_5 orbital_6 orbital_7 orbital_8 orbital_9
3.288000000000000000e+03 9.999995708100097858e-01 9.999999999394189043e-01 9.999999999341459000e-01 9.999999999268013307e-01 9.999999998942240564e-01 9.104244460928118651e-08 8.838984539697721707e-08 8.583461127870502674e-08 8.333268896314926843e-08 8.089964077513629524e-08
3.290000000000000000e+03 9.999995708094315816e-01 9.999999999394356687e-01 9.999999999341879775e-01 9.999999999270642315e-01 9.999999998941758728e-01 9.104097840025645989e-08 8.838989638703052212e-08 8.583858812464386901e-08 8.333303779238563500e-08 8.089703821916232907e-08
3.292000000000000000e+03 9.999995708020337215e-01 9.999999999394236783e-01 9.999999999342014112e-01 9.999999999273114781e-01 9.999999998941528911e-01 9.104212708625143241e-08 8.838824577556123272e-08 8.583760685100131404e-08 8.333807243918532384e-08 8.090065900815476811e-08
3.294000000000000000e+03 9.999995708078125434e-01 9.999999999393847094e-01 9.999999999341875334e-01 9.999999999275404061e-01 9.999999998941540014e-01 9.104130480752032144e-08 8.839053966095858488e-08 8.583395914911206022e-08 8.333483002035979033e-08 8.090012013933766264e-08
3.296000000000000000e+03 9.999995708098561309e-01 9.999999999393215377e-01 9.999999999341482315e-01 9.999999999277502383e-01 9.999999998941796475e-01 9.103993637095365158e-08 8.839117213820822435e-08 8.583772779100985038e-08 8.333199699959015224e-08 8.089774765192245110e-08
3.298000000000000000e+03 9.999995708015361195e-01 9.999999999392354955e-01 9.999999999340845047e-01 9.999999999279374219e-01 9.999999998942270540e-01 9.104273012917978048e-08 8.838742320367189959e-08 8.583947209955698043e-08 8.333676862207623566e-08 8.090042539281528432e-08
3.300000000000000000e+03 9.999995708086908408e-01 9.999999999391291361e-01 9.999999999339981294e-01 9.999999999281001806e-01 9.999999998942933344e-01 9.104186548963106342e-08 8.839037087135890453e-08 8.583330811574149751e-08 8.333522123411013174e-08 8.089886235662987275e-08
3.302000000000000000e+03 9.999995708140809736e-01 9.999999999390077887e-01 9.999999999338931023e-01 9.999999999282384033e-01 9.999999998943779334e-01 9.103539546621500522e-08 8.839563401841066016e-08 8.583627932527738865e-08 8.333094995140923779e-08 8.089598542454412022e-08
3.304000000000000000e+03 9.999995707949660417e-01 9.999999999388754501e-01 9.999999999337719769e-01 9.999999999283512020e-01 9.999999998944782975e-01 9.104000202348665588e-08 8.838714070507877593e-08 8.584424127709696705e-08 8.333851486081581437e-08 8.090350460792865714e-08
3.306000000000000000e+03 9.999995708017487273e-01 9.999999999387364502e-01 9.999999999336381951e-01 9.999999999284379104e-01 9.999999998945914292e-01 9.105015851689329518e-08 8.838245194795882716e-08 8.583354694714987957e-08 8.333827937663032253e-08 8.090225999787451202e-08
