run,start_au,stop_au,observations,orbital,active,signal_RMS,RMSE,Q
poisson_n4096_seed1160101,1000,1100,51,8,True,8.333966883581003e-08,3.1675448665506614e-05,0.0026310493567393042
poisson_n4096_seed1160101,1000,1100,51,9,True,8.090562065291982e-08,3.583591750543674e-05,0.002257668459043792
poisson_n4096_seed1160101,1100,1200,51,0,True,4.294178342390194e-07,0.00016869145707727162,0.0025455813926743083
poisson_n4096_seed1160101,1100,1200,51,1,False,1.96350135988819e-11,1.306219253142929e-06,1.5031943183839597e-05
poisson_n4096_seed1160101,1100,1200,51,2,False,2.2279024434940505e-11,1.6910102193611434e-06,1.3174979180999525e-05
poisson_n4096_seed1160101,1100,1200,51,3,False,2.970325099197643e-11,6.631797272035284e-07,4.478914202825228e-05
poisson_n4096_seed1160101,1100,1200,51,4,False,4.825475014666438e-11,1.6716953694913459e-06,2.8865755703652554e-05
poisson_n4096_seed1160101,1100,1200,51,5,True,9.105008494429348e-08,4.2494128545580495e-05,0.0021426509510985826
poisson_n4096_seed1160101,1100,1200,51,6,True,8.84045863857287e-08,4.470133258327571e-05,0.0019776722812689454
poisson_n4096_seed1160101,1100,1200,51,7,True,8.583590461414658e-08,4.601030296708683e-05,0.0018655800783478592
poisson_n4096_seed1160101,1100,1200,51,8,True,8.333980791759135e-08,4.863696509360495e-05,0.001713507570984303
poisson_n4096_seed1160101,1100,1200,51,9,True,8.090576311767506e-08,5.27358566358664e-05,0.0015341698851375045
poisson_n4096_seed1160101,1200,1300,51,0,True,4.2939926048006363e-07,0.0003182698486576177,0.001349167262595442
poisson_n4096_seed1160101,1200,1300,51,1,False,2.368057301050415e-11,1.138219620716005e-06,2.0804924269015608e-05
poisson_n4096_seed1160101,1200,1300,51,2,False,2.5674152136760675e-11,3.870942375611411e-07,6.632532764765187e-05
poisson_n4096_seed1160101,1200,1300,51,3,False,2.930270004350588e-11,8.485654200681108e-07,3.453204591008891e-05
poisson_n4096_seed1160101,1200,1300,51,4,False,6.627057491203621e-11,8.160805840250858e-07,8.120592035798158e-05
poisson_n4096_seed1160101,1200,1300,51,5,True,9.106074137110976e-08,6.130822915581599e-05,0.0014852939421831483
poisson_n4096_seed1160101,1200,1300,51,6,True,8.839756743948003e-08,6.91548641250066e-05,0.0012782552400029258
poisson_n4096_seed1160101,1200,1300,51,7,True,8.583811043346229e-08,7.561388918195702e-05,0.0011352161800182203
poisson_n4096_seed1160101,1200,1300,51,8,True,8.334002849281703e-08,7.270957074678647e-05,0.0011462043804804113
poisson_n4096_seed1160101,1200,1300,51,9,True,8.090479141944679e-08,6.487348686725429e-05,0.0012471164311700425
poisson_n4096_seed1160101,1300,1400,51,0,True,4.2935162386585156e-07,0.00010444343895220262,0.004110852995393416
poisson_n4096_seed1160101,1300,1400,51,1,False,3.5311192890527456e-11,1.7177178404412178e-06,2.055703914762702e-05
poisson_n4096_seed1160101,1300,1400,51,2,False,3.7986657610374065e-11,1.837739663647519e-06,2.0670314931865105e-05
poisson_n4096_seed1160101,1300,1400,51,3,False,4.048769453240057e-11,2.266031496184183e-06,1.7867224970428978e-05
poisson_n4096_seed1160101,1300,1400,51,4,False,7.42695578421157e-11,2.357358350334447e-06,3.150541699847153e-05
poisson_n4096_seed1160101,1300,1400,51,5,True,9.105697064811452e-08,4.5831843780693355e-05,0.0019867621098514964
poisson_n4096_seed1160101,1300,1400,51,6,True,8.840056970600941e-08,3.39335132288786e-05,0.002605111033147533
poisson_n4096_seed1160101,1300,1400,51,7,True,8.583703710735946e-08,2.1426145796999586e-05,0.004006181882668775
poisson_n4096_seed1160101,1300,1400,51,8,True,8.334063685268211e-08,1.1213212144204773e-05,0.007432360663554762
poisson_n4096_seed1160101,1300,1400,51,9,True,8.090294232832771e-08,1.3097445135872512e-05,0.006177001811348928
poisson_n4096_seed1160101,1400,1500,51,0,True,4.2935409859698835e-07,6.780614133572004e-05,0.0063320827603384955
poisson_n4096_seed1160101,1400,1500,51,1,False,3.498250193789677e-11,7.496459122615655e-07,4.666536742975091e-05
poisson_n4096_seed1160101,1400,1500,51,2,False,3.7805137415258924e-11,1.4425800868272345e-06,2.6206612555152038e-05
poisson_n4096_seed1160101,1400,1500,51,3,False,4.6223671577568745e-11,3.3142997471831766e-06,1.3946738407367723e-05
poisson_n4096_seed1160101,1400,1500,51,4,False,5.340578612557936e-11,3.2543684379010244e-06,1.6410491665173774e-05
poisson_n4096_seed1160101,1400,1500,51,5,True,9.10398780810827e-08,8.88258850419353e-06,0.010249250884255434
poisson_n4096_seed1160101,1400,1500,51,6,True,8.840145923992445e-08,1.6260627725445513e-05,0.005436534230569035
poisson_n4096_seed1160101,1400,1500,51,7,True,8.5838834894992e-08,2.0775387707874547e-05,0.004131756100150001
poisson_n4096_seed1160101,1400,1500,51,8,True,8.334073886926848e-08,2.2428740808713546e-05,0.003715801059901262
poisson_n4096_seed1160101,1400,1500,51,9,True,8.090245578761246e-08,2.5354228110971066e-05,0.003190886168315455
poisson_n4096_seed1160101,1500,1600,51,0,True,4.2935381958137483e-07,0.0003042662818496358,0.0014111120593821027
poisson_n4096_seed1160101,1500,1600,51,1,False,3.532585344383669e-11,3.7664426894041014e-06,9.379102871581377e-06
poisson_n4096_seed1160101,1500,1600,51,2,False,3.568521943559429e-11,6.113237949760397e-06,5.837367975672031e-06
poisson_n4096_seed1160101,1500,1600,51,3,False,3.6730002107198006e-11,6.45440126178769e-06,5.690690835206117e-06
poisson_n4096_seed1160101,1500,1600,51,4,False,4.035474480836328e-11,5.002700322351403e-06,8.066592481677069e-06
poisson_n4096_seed1160101,1500,1600,51,5,True,9.1022457343485e-08,3.750296146374735e-05,0.0024270738573931782
poisson_n4096_seed1160101,1500,1600,51,6,True,8.839544203203105e-08,5.0998101393384874e-05,0.00173330848829398
poisson_n4096_seed1160101,1500,1600,51,7,True,8.583784753007922e-08,6.742102644522583e-05,0.0012731613868236726
poisson_n4096_seed1160101,1500,1600,51,8,True,8.334107468803278e-08,8.410318016295186e-05,0.0009909384464006892
poisson_n4096_seed1160101,1500,1600,51,9,True,8.090307453531552e-08,9.668122111752273e-05,0.0008368023655490678
poisson_n4096_seed1160101,1600,1700,51,0,True,4.2882654908480344e-07,0.0004380358701120801,0.000978975874681404
poisson_n4096_seed1160101,1600,1700,51,1,False,3.562401657995126e-11,5.1076471024292805e-06,6.974643287906069e-06
poisson_n4096_seed1160101,1600,1700,51,2,False,3.835712313164083e-11,5.5460371718853495e-06,6.916131634689622e-06
poisson_n4096_seed1160101,1600,1700,51,3,False,4.502335605739809e-11,3.7192446878433017e-06,1.210551061740066e-05
poisson_n4096_seed1160101,1600,1700,51,4,False,6.146570458348399e-11,4.541200957952931e-06,1.353512102912779e-05
poisson_n4096_seed1160101,1600,1700,51,5,True,9.339710785431712e-08,0.00010027224783680715,0.0009314352661797379
poisson_n4096_seed1160101,1600,1700,51,6,True,9.234590804599619e-08,0.00010107640921836792,0.0009136247395422392
poisson_n4096_seed1160101,1600,1700,51,7,True,8.867086547825064e-08,9.701762285270016e-05,0.0009139665853581856
poisson_n4096_seed1160101,1600,1700,51,8,True,8.701992038750329e-08,8.597930436988837e-05,0.001012103098824086
poisson_n4096_seed1160101,1600,1700,51,9,True,8.3078440015025e-08,7.154906538067478e-05,0.001161139416329319
poisson_n4096_seed1160101,1700,1800,51,0,True,4.3052939851224335e-07,0.0002641909747060233,0.001629614331039552
poisson_n4096_seed1160101,1700,1800,51,1,False,3.525730472518534e-11,4.059798310859254e-06,8.684496624100312e-06
poisson_n4096_seed1160101,1700,1800,51,2,False,3.61750251025214e-11,1.3694041311297686e-06,2.6416617476300975e-05
poisson_n4096_seed1160101,1700,1800,51,3,False,4.1237342289492556e-11,1.1475207861699557e-06,3.5936030777385e-05
poisson_n4096_seed1160101,1700,1800,51,4,False,7.548475392335255e-11,1.6532173516560247e-06,4.565930417300521e-05
poisson_n4096_seed1160101,1700,1800,51,5,True,9.795979725270568e-08,8.86741970296358e-05,0.001104715921137313
poisson_n4096_seed1160101,1700,1800,51,6,True,9.638029982149937e-08,7.144792656623335e-05,0.0013489586675710361
poisson_n4096_seed1160101,1700,1800,51,7,True,9.176441653548821e-08,5.6079480738946254e-05,0.001636327856933229
poisson_n4096_seed1160101,1700,1800,51,8,True,9.0866416363833e-08,3.8401267267175914e-05,0.0023662348362524614
poisson_n4096_seed1160101,1700,1800,51,9,True,8.6946439474656e-08,2.3847383907009604e-05,0.0036459529403180917
poisson_n4096_seed1160101,1800,1900,51,0,True,4.2935859698840875e-07,0.00012608832487323427,0.00340522088321876
poisson_n4096_seed1160101,1800,1900,51,1,False,3.4796785595336186e-11,2.930993374519686e-06,1.1872011004132166e-05
poisson_n4096_seed1160101,1800,1900,51,2,False,3.83612036164647e-11,4.993733559626842e-06,7.681868317245834e-06
poisson_n4096_seed1160101,1800,1900,51,3,False,3.90135236152454e-11,6.0726007892383435e-06,6.424516441848744e-06
poisson_n4096_seed1160101,1800,1900,51,4,False,7.536393016028301e-11,6.512955039441333e-06,1.1571388057170983e-05
poisson_n4096_seed1160101,1800,1900,51,5,True,9.106052345457556e-08,6.067628399499963e-05,0.0015007597278383085
poisson_n4096_seed1160101,1800,1900,51,6,True,8.840075725020614e-08,5.998400885607734e-05,0.001473738733640003
poisson_n4096_seed1160101,1800,1900,51,7,True,8.5834069718447e-08,5.827752351946514e-05,0.0014728503295061562
poisson_n4096_seed1160101,1800,1900,51,8,True,8.334262760792008e-08,6.819766366041563e-05,0.0012220745276981552
poisson_n4096_seed1160101,1800,1900,51,9,True,8.090617871402769e-08,7.099508004131046e-05,0.001139602612842329
poisson_n4096_seed1160101,1900,2000,51,0,True,4.2935426880290755e-07,0.00043839364023025236,0.0009793806967122124
poisson_n4096_seed1160101,1900,2000,51,1,False,3.5274866490384464e-11,4.688446612342264e-06,7.523785468202606e-06
poisson_n4096_seed1160101,1900,2000,51,2,False,3.6729316289818197e-11,2.8566032513791154e-06,1.2857689030524613e-05
poisson_n4096_seed1160101,1900,2000,51,3,False,4.6965193565269e-11,4.924383786867971e-06,9.537273209799924e-06
poisson_n4096_seed1160101,1900,2000,51,4,False,5.6382038721126724e-11,6.7119293657112415e-06,8.400272954176433e-06
poisson_n4096_seed1160101,1900,2000,51,5,True,9.104257280865607e-08,8.090181742879223e-05,0.0011253464471152267
poisson_n4096_seed1160101,1900,2000,51,6,True,8.840162197925982e-08,0.00010201306533133489,0.0008665715679862615
poisson_n4096_seed1160101,1900,2000,51,7,True,8.583847632066706e-08,0.00011634857340856026,0.0007377699081813715
poisson_n4096_seed1160101,1900,2000,51,8,True,8.334050500753455e-08,0.00013497039782155797,0.0006174724706503244
poisson_n4096_seed1160101,1900,2000,51,9,True,8.090273943970756e-08,0.00013244915608977438,0.0006108211016827579
poisson_n4096_seed1160101,2000,2100,51,0,True,4.29353168113438e-07,0.00048001652081022784,0.000894454981234241
poisson_n4096_seed1160101,2000,2100,51,1,False,3.600407729098153e-11,8.650211518563703e-06,4.162219295298771e-06
poisson_n4096_seed1160101,2000,2100,51,2,False,3.704382747431836e-11,5.964779735154903e-06,6.2104267247273885e-06
poisson_n4096_seed1160101,2000,2100,51,3,False,3.710448920902521e-11,5.68199040786977e-06,6.530192159007185e-06
poisson_n4096_seed1160101,2000,2100,51,4,False,3.974614033077908e-11,7.239955971997607e-06,5.4898317730808725e-06
poisson_n4096_seed1160101,2000,2100,51,5,True,9.102336596190595e-08,0.0001404223135731095,0.0006482115530343796
poisson_n4096_seed1160101,2000,2100,51,6,True,8.839475686441093e-08,0.00014144092572951233,0.0006249588399432184
poisson_n4096_seed1160101,2000,2100,51,7,True,8.583790607810505e-08,0.00013883404836256702,0.0006182770515625834
poisson_n4096_seed1160101,2000,2100,51,8,True,8.334124417361399e-08,0.00011838942199757822,0.0007039585358843869
poisson_n4096_seed1160101,2000,2100,51,9,True,8.090329838602804e-08,9.807728390836133e-05,0.000824893340863927
poisson_n4096_seed1160101,2100,2200,51,0,True,4.2934782500115854e-07,0.00011095371474505872,0.0038696119907988876
poisson_n4096_seed1160101,2100,2200,51,1,False,2.7929063544090284e-11,2.3189653009745213e-05,1.2043760867121808e-06
poisson_n4096_seed1160101,2100,2200,51,2,False,3.167418197239933e-11,2.033172534136026e-05,1.5578698531779508e-06
poisson_n4096_seed1160101,2100,2200,51,3,False,5.458982212188203e-11,1.4907321223471686e-05,3.661947126753394e-06
poisson_n4096_seed1160101,2100,2200,51,4,False,8.112005007343139e-11,5.307822890560315e-06,1.5283111691179288e-05
poisson_n4096_seed1160101,2100,2200,51,5,True,9.105064696145628e-08,6.551798162615314e-05,0.0013897046994059282
poisson_n4096_seed1160101,2100,2200,51,6,True,8.839991286528233e-08,4.920952212535086e-05,0.001796398523035892
poisson_n4096_seed1160101,2100,2200,51,7,True,8.583834723123698e-08,3.383054767867382e-05,0.0025373029147071112
poisson_n4096_seed1160101,2100,2200,51,8,True,8.334004734145612e-08,3.612480085672112e-05,0.0023070036474941696
poisson_n4096_seed1160101,2100,2200,51,9,True,8.090632598792406e-08,6.367600484602727e-05,0.001270593627592699
poisson_n4096_seed1160101,2200,2300,51,0,True,4.293386233348751e-07,0.0002824273729777192,0.0015201735540299266
poisson_n4096_seed1160101,2200,2300,51,1,False,2.1125415429480302e-11,2.4087836435888747e-05,8.770158949603834e-07
poisson_n4096_seed1160101,2200,2300,51,2,False,2.4037501474995814e-11,2.1044694785263112e-05,1.1422119313333289e-06
poisson_n4096_seed1160101,2200,2300,51,3,False,6.276896092875078e-11,1.5103626140350237e-05,4.15588682780354e-06
poisson_n4096_seed1160101,2200,2300,51,4,False,1.2069886135855358e-10,1.0159005674355187e-05,1.1880971940318813e-05
poisson_n4096_seed1160101,2200,2300,51,5,True,9.108483300486946e-08,0.00014089892995903313,0.0006464551081498824
poisson_n4096_seed1160101,2200,2300,51,6,True,8.838145426080338e-08,0.00016361661148769845,0.0005401740902539616
poisson_n4096_seed1160101,2200,2300,51,7,True,8.584396571059189e-08,0.00018477461215261366,0.00046458744905760916
poisson_n4096_seed1160101,2200,2300,51,8,True,8.3334069502188e-08,0.00022180496480711447,0.0003757087654672509
poisson_n4096_seed1160101,2200,2300,51,9,True,8.092050019741555e-08,0.00024241636910757205,0.00033380790453761455
poisson_n4096_seed1160101,2300,2400,51,0,True,4.293394790037836e-07,0.00038782942404253586,0.0011070317319623873
poisson_n4096_seed1160101,2300,2400,51,1,False,2.14103178686358e-11,1.4755436070632759e-05,1.4510122077142826e-06
poisson_n4096_seed1160101,2300,2400,51,2,False,2.6156966163620513e-11,1.0389412198727354e-05,2.5176560197336862e-06
poisson_n4096_seed1160101,2300,2400,51,3,False,5.848191988581908e-11,1.505371266652893e-05,3.884883495607717e-06
poisson_n4096_seed1160101,2300,2400,51,4,False,1.2223899187757804e-10,1.58394188477964e-05,7.717391215687442e-06
poisson_n4096_seed1160101,2300,2400,51,5,True,9.108317205779782e-08,0.0002899376525484627,0.0003141474425870693
poisson_n4096_seed1160101,2300,2400,51,6,True,8.838540220728059e-08,0.0002987976897585789,0.00029580349927970924
poisson_n4096_seed1160101,2300,2400,51,7,True,8.584102962053828e-08,0.00031684953399383533,0.0002709204856277567
poisson_n4096_seed1160101,2300,2400,51,8,True,8.33343450508925e-08,0.0003140346246273838,0.00026536674148518635
poisson_n4096_seed1160101,2300,2400,51,9,True,8.092133743452968e-08,0.00028436251059624755,0.00028457104723423243
poisson_n4096_seed1160101,2400,2500,51,0,True,4.293394832400797e-07,0.0004011170173879043,0.0010703596821594896
poisson_n4096_seed1160101,2400,2500,51,1,False,2.1668295088096502e-11,2.500825399953691e-05,8.664457378151127e-07
poisson_n4096_seed1160101,2400,2500,51,2,False,2.3697738896898405e-11,2.7949944718614657e-05,8.478635337377149e-07
poisson_n4096_seed1160101,2400,2500,51,3,False,6.691441935459813e-11,2.4863978841502955e-05,2.691219284779336e-06
poisson_n4096_seed1160101,2400,2500,51,4,False,1.0461220449247652e-10,1.7029866559592e-05,6.142866952386902e-06
poisson_n4096_seed1160101,2400,2500,51,5,True,9.106697422028613e-08,0.00038764823806939003,0.0002349216771210628
poisson_n4096_seed1160101,2400,2500,51,6,True,8.838677811457065e-08,0.0003598830850775166,0.00024559858959620923
poisson_n4096_seed1160101,2400,2500,51,7,True,8.584288793741172e-08,0.00032400419391804294,0.00026494375550930596
poisson_n4096_seed1160101,2400,2500,51,8,True,8.333503052231735e-08,0.00027732830676305124,0.00030049233522172925
poisson_n4096_seed1160101,2400,2500,51,9,True,8.09211273207798e-08,0.00021698966581284467,0.0003729261806899824
poisson_n4096_seed1160101,2500,2600,51,0,True,4.293390611571959e-07,0.00014867299829555508,0.0028878079145460535
poisson_n4096_seed1160101,2500,2600,51,1,False,2.1567635556434108e-11,2.118012767357565e-05,1.0182958237471776e-06
poisson_n4096_seed1160101,2500,2600,51,2,False,2.5884979269739023e-11,1.8819375491952324e-05,1.375443052337637e-06
poisson_n4096_seed1160101,2500,2600,51,3,False,5.8074939887956727e-11,2.0348056368663944e-05,2.8540779932864877e-06
poisson_n4096_seed1160101,2500,2600,51,4,False,8.505609365768222e-11,2.0573871134122656e-05,4.134180344729243e-06
poisson_n4096_seed1160101,2500,2600,51,5,True,9.104781682776503e-08,0.00012981418165659817,0.0007013703407892436
poisson_n4096_seed1160101,2500,2600,51,6,True,8.838071125354948e-08,0.00010372808685849638,0.0008520422378378244
poisson_n4096_seed1160101,2500,2600,51,7,True,8.584226912153121e-08,8.223600361434335e-05,0.0010438526356910522
poisson_n4096_seed1160101,2500,2600,51,8,True,8.333508308279609e-08,0.00010252900986694788,0.0008127951610079938
poisson_n4096_seed1160101,2500,2600,51,9,True,8.092079240591964e-08,0.00010565026810001198,0.0007659307814469282
poisson_n4096_seed1160101,2600,2700,51,0,True,4.293395817256155e-07,0.00025437382726539617,0.0016878292328309078
poisson_n4096_seed1160101,2600,2700,51,1,False,2.1121229976483216e-11,2.0713916128013386e-05,1.0196637780105221e-06
poisson_n4096_seed1160101,2600,2700,51,2,False,2.507695597460765e-11,2.9699639441588256e-05,8.443522024544349e-07
poisson_n4096_seed1160101,2600,2700,51,3,False,6.304148760931323e-11,3.423045106499055e-05,1.8416785536837224e-06
poisson_n4096_seed1160101,2600,2700,51,4,False,1.023531373102492e-10,3.7285152638865834e-05,2.745144650515843e-06
poisson_n4096_seed1160101,2600,2700,51,5,True,9.106064576918795e-08,0.00010541612804419452,0.0008638208162133578
poisson_n4096_seed1160101,2600,2700,51,6,True,8.83902978252464e-08,0.00015833855346678247,0.0005582361079469482
poisson_n4096_seed1160101,2600,2700,51,7,True,8.584108374839864e-08,0.00022676467190153662,0.00037854698894928244
poisson_n4096_seed1160101,2600,2700,51,8,True,8.333493359701063e-08,0.00027484338177639585,0.0003032088058966229
poisson_n4096_seed1160101,2600,2700,51,9,True,8.092108556423347e-08,0.00030561020556811754,0.00026478528560197883
poisson_n4096_seed1160101,2700,2800,51,0,True,4.29339704973364e-07,0.0006055432252512824,0.0007090157846208267
poisson_n4096_seed1160101,2700,2800,51,1,False,2.1272804351573853e-11,2.5699455442926434e-05,8.277531171357571e-07
poisson_n4096_seed1160101,2700,2800,51,2,False,2.4660652264942034e-11,2.2733419137579818e-05,1.0847753307893918e-06
poisson_n4096_seed1160101,2700,2800,51,3,False,6.38042989132097e-11,3.4960449800081415e-05,1.8250422771465918e-06
poisson_n4096_seed1160101,2700,2800,51,4,False,1.1908932220557954e-10,3.203527326269908e-05,3.7174436200063142e-06
poisson_n4096_seed1160101,2700,2800,51,5,True,9.10853149103944e-08,0.0005502541036494046,0.0001655331860431332
poisson_n4096_seed1160101,2700,2800,51,6,True,8.838155130549216e-08,0.000581985764617301,0.00015186205003417844
poisson_n4096_seed1160101,2700,2800,51,7,True,8.58433777273377e-08,0.0005728839149091011,0.0001498442799549685
poisson_n4096_seed1160101,2700,2800,51,8,True,8.333426316643157e-08,0.0005445142391606572,0.00015304331305437922
poisson_n4096_seed1160101,2700,2800,51,9,True,8.092097768452566e-08,0.0005304966118068014,0.00015253816119375298
poisson_n4096_seed1160101,2800,2900,51,0,True,4.2933925098382044e-07,0.0007730567430310084,0.0005553787026039808
poisson_n4096_seed1160101,2800,2900,51,1,False,2.209682273777068e-11,1.744741100210294e-05,1.2664814702368933e-06
poisson_n4096_seed1160101,2800,2900,51,2,False,2.5667877832821812e-11,1.9950420841955936e-05,1.2865832774235022e-06
poisson_n4096_seed1160101,2800,2900,51,3,False,5.85358566453113e-11,1.9550997880737145e-05,2.9940086435682373e-06
poisson_n4096_seed1160101,2800,2900,51,4,False,1.23195798642037e-10,2.6453933358353502e-05,4.656993611240606e-06
poisson_n4096_seed1160101,2800,2900,51,5,True,9.108382121065608e-08,0.000506111957732737,0.0001799677320778791
poisson_n4096_seed1160101,2800,2900,51,6,True,8.838463225432476e-08,0.0005230540947134142,0.00016897799510154194
poisson_n4096_seed1160101,2800,2900,51,7,True,8.584089031450742e-08,0.0005813835761906412,0.00014764932108498257
poisson_n4096_seed1160101,2800,2900,51,8,True,8.333466854458801e-08,0.0006749080571580666,0.00012347558702365685
poisson_n4096_seed1160101,2800,2900,51,9,True,8.092164387862447e-08,0.0007700428657903066,0.00010508719380910486
poisson_n4096_seed1160101,2900,3000,51,0,True,4.2931552842088026e-07,0.000517939840640905,0.0008288907219217584
poisson_n4096_seed1160101,2900,3000,51,1,False,1.8713756270432028e-11,2.8469157963457525e-05,6.573343789954256e-07
poisson_n4096_seed1160101,2900,3000,51,2,False,2.2036593250383313e-11,4.111551190692534e-05,5.359678678029923e-07
poisson_n4096_seed1160101,2900,3000,51,3,False,7.118566097243039e-11,3.169317392180065e-05,2.246088105535691e-06
poisson_n4096_seed1160101,2900,3000,51,4,False,1.1950101697541463e-10,2.266646580535716e-05,5.272150409402196e-06
poisson_n4096_seed1160101,2900,3000,51,5,True,9.106209990695981e-08,0.0005423192096258614,0.000167912362849515
poisson_n4096_seed1160101,2900,3000,51,6,True,8.838424742122728e-08,0.0005626502609061805,0.00015708558861925946
poisson_n4096_seed1160101,2900,3000,51,7,True,8.5841593836237e-08,0.0005820392408589968,0.00014748420348694794
poisson_n4096_seed1160101,2900,3000,51,8,True,8.333334012839153e-08,0.0005603036152162496,0.00014872889959174896
poisson_n4096_seed1160101,2900,3000,51,9,True,8.09206000868386e-08,0.0004906445696811676,0.00016492712869404163
poisson_n4096_seed1160101,3000,3100,51,0,True,4.2926361462445614e-07,0.0005017610931069498,0.000855513949809096
poisson_n4096_seed1160101,3000,3100,51,1,False,7.959362081438598e-12,5.747100026600234e-05,1.3849353664629104e-07
poisson_n4096_seed1160101,3000,3100,51,2,False,1.4371367979046535e-11,6.254845061195857e-05,2.2976377253857813e-07
poisson_n4096_seed1160101,3000,3100,51,3,False,7.964848092357333e-11,5.333035678784628e-05,1.4934923694664802e-06
poisson_n4096_seed1160101,3000,3100,51,4,False,1.3164474626371628e-10,6.352012484063862e-05,2.0724887835782907e-06
poisson_n4096_seed1160101,3000,3100,51,5,True,9.103268310854513e-08,0.00027074331042556323,0.00033623243715775276
poisson_n4096_seed1160101,3000,3100,51,6,True,8.837045608055379e-08,0.0003204331983224177,0.0002757843336558281
poisson_n4096_seed1160101,3000,3100,51,7,True,8.583636593841031e-08,0.000398641676178516,0.00021532210771653455
poisson_n4096_seed1160101,3000,3100,51,8,True,8.333271572319637e-08,0.0004932212953328584,0.0001689560376077394
poisson_n4096_seed1160101,3000,3100,51,9,True,8.092142134935724e-08,0.0004990851525590334,0.00016213950852762664
poisson_n4096_seed1160101,3100,3200,51,0,True,4.292654762131361e-07,0.00038666639496375395,0.00111017011512825
poisson_n4096_seed1160101,3100,3200,51,1,False,7.378617990979351e-12,5.885751295815447e-05,1.2536408047389427e-07
poisson_n4096_seed1160101,3100,3200,51,2,False,1.2000059158340951e-11,7.11743038588638e-05,1.6860100496573392e-07
poisson_n4096_seed1160101,3100,3200,51,3,False,8.166474237210299e-11,8.802590234886125e-05,9.277353618989564e-07
poisson_n4096_seed1160101,3100,3200,51,4,False,1.456946990602469e-10,5.917184497829054e-05,2.4622301216685163e-06
poisson_n4096_seed1160101,3100,3200,51,5,True,9.103840291891223e-08,0.00024085008284375838,0.0003779878414157311
poisson_n4096_seed1160101,3100,3200,51,6,True,8.838010358823884e-08,0.0002265977974604924,0.00039003072659454254
poisson_n4096_seed1160101,3100,3200,51,7,True,8.58365177492358e-08,0.00020088447197096206,0.0004272929455774138
poisson_n4096_seed1160101,3100,3200,51,8,True,8.33320496268623e-08,0.0002360548737308457,0.0003530198225090624
poisson_n4096_seed1160101,3100,3200,51,9,True,8.092146403739292e-08,0.0002893201822921093,0.00027969519235160497
poisson_n4096_seed1160101,3200,3300,51,0,True,4.292658303322169e-07,0.00045055661874079,0.000952745587295829
poisson_n4096_seed1160101,3200,3300,51,1,False,7.763117580862887e-12,5.6975466431001545e-05,1.362536907050016e-07
poisson_n4096_seed1160101,3200,3300,51,2,False,1.317701910669762e-11,6.969592269877225e-05,1.8906441864108852e-07
poisson_n4096_seed1160101,3200,3300,51,3,False,8.475536312076202e-11,6.689351525834878e-05,1.2670191242518676e-06
poisson_n4096_seed1160101,3200,3300,51,4,False,1.634169607590078e-10,6.224786161933453e-05,2.6252622420727395e-06
poisson_n4096_seed1160101,3200,3300,51,5,True,9.106823840888735e-08,0.00034158606070399625,0.0002666040827930715
poisson_n4096_seed1160101,3200,3300,51,6,True,8.837180124416673e-08,0.0004388067837051131,0.00020139114645856146
poisson_n4096_seed1160101,3200,3300,51,7,True,8.583857057068598e-08,0.00047750347658302706,0.00017976533110280004
poisson_n4096_seed1160101,3200,3300,51,8,True,8.333178898811173e-08,0.0005593991707971791,0.00014896659369258391
poisson_n4096_seed1160101,3200,3300,51,9,True,8.092087783270456e-08,0.000541494079717377,0.00014944000472717954
poisson_n4096_seed1160101,3300,3400,51,0,True,4.317429234610975e-07,0.0005760841387322856,0.0007494442121096734
poisson_n4096_seed1160101,3300,3400,51,1,False,8.011947051346782e-12,6.139132430831007e-05,1.3050617724273894e-07
poisson_n4096_seed1160101,3300,3400,51,2,False,1.2400888083671559e-11,7.510370614934099e-05,1.6511685933331763e-07
poisson_n4096_seed1160101,3300,3400,51,3,False,7.911393280050394e-11,5.3100038676729445e-05,1.4899034873052704e-06
poisson_n4096_seed1160101,3300,3400,51,4,False,1.6941604614372579e-10,6.243193852166685e-05,2.7136118172100385e-06
poisson_n4096_seed1160101,3300,3400,51,5,True,9.179226551160201e-08,0.000665815203780217,0.00013786447799696427
poisson_n4096_seed1160101,3300,3400,51,6,True,8.976069462755692e-08,0.000657205451993403,0.00013657935179219716
poisson_n4096_seed1160101,3300,3400,51,7,True,8.745569629192025e-08,0.0006501173860576405,0.00013452293103905129
poisson_n4096_seed1160101,3300,3400,51,8,True,8.469306222089095e-08,0.0005695100928216453,0.0001487121357257745
poisson_n4096_seed1160101,3300,3400,51,9,True,8.16512909284487e-08,0.0005962181607091216,0.00013694868138759047
poisson_n4096_seed1160101,3400,3500,51,0,True,4.480564712363456e-07,0.0009085948425424837,0.0004931312068452508
poisson_n4096_seed1160101,3400,3500,51,1,False,7.585713963093412e-12,4.45183428785847e-05,1.703952454785211e-07
poisson_n4096_seed1160101,3400,3500,51,2,False,1.300842258918213e-11,6.025802465272491e-05,2.1587867614564894e-07
poisson_n4096_seed1160101,3400,3500,51,3,False,8.463944990558874e-11,3.617132633235904e-05,2.339959810372502e-06
poisson_n4096_seed1160101,3400,3500,51,4,False,1.5641723418790535e-10,5.099434251787835e-05,3.0673448556193518e-06
poisson_n4096_seed1160101,3400,3500,51,5,True,9.964307101490526e-08,0.0006243386196829355,0.00015959780137501033
