# time_au orbital_0 orbital_1 orbital_2 orbital_3 orbital_4 orbital_5 orbital_6 orbital_7 orbital_8 orbital_9
6.400000000000000000e+01 9.999995814233282321e-01 1.000000000014934720e+00 1.000000000048244964e+00 1.000000000070192741e+00 1.000000000078573370e+00 9.279701400522683341e-08 8.644709677165356351e-08 8.120115469171908331e-08 7.877926507656896136e-08 7.914019555708718875e-08
6.500000000000000000e+01 9.999995811295014914e-01 1.000000000016819879e+00 1.000000000044539483e+00 1.000000000059976024e+00 1.000000000062006622e+00 8.895845735762073651e-08 8.390242210815432964e-08 8.151126671121115448e-08 8.168204240044264427e-08 8.263296786353347555e-08
6.600000000000000000e+01 9.999995755797028707e-01 1.000000000010492718e+00 1.000000000031370018e+00 1.000000000040160764e+00 1.000000000036805670e+00 8.670256279394573124e-08 8.430172777898120698e-08 8.426135171173585047e-08 8.491074951253873758e-08 8.412507624556823682e-08
6.700000000000000000e+01 9.999995693674673669e-01 9.999999999944769735e-01 1.000000000008420598e+00 1.000000000011576073e+00 1.000000000004835243e+00 8.715427191037512103e-08 8.689165704760415952e-08 8.725769646952626630e-08 8.629241992153899822e-08 8.301717833162738019e-08
6.800000000000000000e+01 9.999995662830537535e-01 9.999999999692497088e-01 9.999999999773767634e-01 9.999999999770944337e-01 9.999999999700859288e-01 8.958059713195123639e-08 8.968205700185770565e-08 8.856910438342047228e-08 8.532763982451158085e-08 8.066374112549441660e-08
6.900000000000000000e+01 9.999995670314992813e-01 9.999999999373402337e-01 9.999999999418889285e-01 9.999999999415211116e-01 9.999999999385118521e-01 9.218337688675585408e-08 9.094875400470190337e-08 8.776040482159203088e-08 8.323617570388204110e-08 7.908052714366111232e-08
7.000000000000000000e+01 9.999995695078350844e-01 9.999999999028427178e-01 9.999999999069856260e-01 9.999999999109187021e-01 9.999999999172071163e-01 9.341708809218722480e-08 9.029552280191964478e-08 8.591239012130450873e-08 8.181833159240141795e-08 7.941087815244469148e-08
7.100000000000000000e+01 9.999995708569549002e-01 9.999999998704780513e-01 9.999999998780755295e-01 9.999999998914832489e-01 9.999999999130382289e-01 9.290703670604605782e-08 8.866543878469086657e-08 8.462904819043321462e-08 8.211851250293878158e-08 8.126993403529043457e-08
7.200000000000000000e+01 9.999995695429996223e-01 9.999999998444873972e-01 9.999999998597922657e-01 9.999999998882124208e-01 9.999999999310000831e-01 9.146467803722295753e-08 8.748434264730795255e-08 8.487334124632255564e-08 8.383897197867547392e-08 8.327217425688103387e-08
7.300000000000000000e+01 9.999995660721023860e-01 9.999999998277023794e-01 9.999999998549949920e-01 9.999999999036940368e-01 9.999999999726987276e-01 9.035453746743530937e-08 8.764649489947746345e-08 8.643502001138225586e-08 8.576958277400859459e-08 8.416317242766347998e-08
7.400000000000000000e+01 9.999995622174459031e-01 9.999999998210190588e-01 9.999999998641346810e-01 9.999999999372618520e-01 1.000000000035309977e+00 9.041119709738146021e-08 8.902629690662548138e-08 8.826946462387390852e-08 8.675937451149269999e-08 8.365849529649773166e-08
7.500000000000000000e+01 9.999995596113014917e-01 9.999999998232980136e-01 9.999999998850332972e-01 9.999999999846572729e-01 1.000000000111268550e+00 9.158842419908513048e-08 9.073509671233518952e-08 8.932616183904658162e-08 8.647405695141935731e-08 8.246070181405145662e-08
7.600000000000000000e+01 9.999995587750775128e-01 9.999999998317140593e-01 9.999999999131540251e-01 1.000000000038341996e+00 1.000000000188879801e+00 9.314267950332581305e-08 9.182052044387192404e-08 8.923037002270774011e-08 8.546612120141464897e-08 8.159314139567224086e-08
7.700000000000000000e+01 9.999995590983590255e-01 9.999999998423163561e-01 9.999999999422065633e-01 1.000000000088386187e+00 1.000000000253797872e+00 9.421864208285568080e-08 9.187908761320986909e-08 8.839868760409434153e-08 8.463930791120610522e-08 8.163920877227480613e-08
7.800000000000000000e+01 9.999995595434464368e-01 9.999999998507040910e-01 9.999999999650535099e-01 1.000000000123885124e+00 1.000000000291215274e+00 9.439560647867954113e-08 9.120608903007712897e-08 8.761773079433833684e-08 8.457929915271405016e-08 8.242697015262756611e-08
7.900000000000000000e+01 9.999995594357552475e-01 9.999999998527291378e-01 9.999999999748344637e-01 1.000000000134755540e+00 1.000000000288455926e+00 9.386275513505140573e-08 9.047468739291098684e-08 8.746239029926187988e-08 8.522364182824887071e-08 8.328999493073796545e-08
8.000000000000000000e+01 9.999995588163320681e-01 9.999999998452189232e-01 9.999999999662360084e-01 1.000000000113687726e+00 1.000000000237546649e+00 9.318482136087477023e-08 9.023712423168021594e-08 8.796194759797529375e-08 8.602444065668226169e-08 8.361264466032338186e-08
8.100000000000000000e+01 9.999995582502664293e-01 9.999999998267157242e-01 9.999999999367711334e-01 1.000000000057941651e+00 1.000000000137282186e+00 9.288122304704759601e-08 9.059723357289128846e-08 8.868167176435425710e-08 8.639888300031308856e-08 8.323201142096604482e-08
8.200000000000000000e+01 9.999995583590300940e-01 9.999999997981716682e-01 9.999999998878549290e-01 9.999999999706292719e-01 9.999999999943386397e-01 9.311375624842539064e-08 9.122667032046622780e-08 8.908490916616414146e-08 8.611197832893277452e-08 8.245266126652506282e-08
8.300000000000000000e+01 9.999995594398386478e-01 9.999999997634294591e-01 9.999999998253670253e-01 9.999999998610782370e-01 9.999999998230438836e-01 9.365218645586619399e-08 9.164661165090406156e-08 8.888776281376434372e-08 8.535478536439996631e-08 8.174589640070200135e-08
8.400000000000000000e+01 9.999995613753487333e-01 9.999999997293248510e-01 9.999999997595109269e-01 9.999999997441528787e-01 9.999999996438496686e-01 9.408384656620443560e-08 9.154643707790819954e-08 8.818218673806696434e-08 8.453127607675236817e-08 8.140406661221208786e-08
8.500000000000000000e+01 9.999995637947258764e-01 9.999999997051790546e-01 9.999999997037621879e-01 9.999999996384238976e-01 9.999999994805751635e-01 9.409144466970600536e-08 9.093535451186834988e-08 8.729944770922141460e-08 8.395711709767798946e-08 8.139396978869913897e-08
8.600000000000000000e+01 9.999995663059643158e-01 9.999999997016507658e-01 9.999999996729941332e-01 9.999999995634505368e-01 9.999999993568935430e-01 9.361877835988315137e-08 9.007016314362484632e-08 8.655786041668787429e-08 8.368737101449233273e-08 8.146487384334501654e-08
8.700000000000000000e+01 9.999995686267340034e-01 9.999999997290660581e-01 9.999999996811089753e-01 9.999999995367376826e-01 9.999999992928357839e-01 9.285239268345740783e-08 8.925581734648332682e-08 8.608340911948713149e-08 8.355939195446228441e-08 8.138250644478138425e-08
8.800000000000000000e+01 9.999995706409657847e-01 9.999999997955556497e-01 9.999999997386304074e-01 9.999999995709228928e-01 9.999999993019031974e-01 9.205675566267946854e-08 8.865547291567280511e-08 8.578639609963815833e-08 8.336126090917433289e-08 8.109213645164446529e-08
8.900000000000000000e+01 9.999995722563055356e-01 9.999999999054003386e-01 9.999999998507750343e-01 9.999999996717860995e-01 9.999999993893755601e-01 9.142612095431955592e-08 8.825606082244668990e-08 8.550172026631499069e-08 8.300993401436963500e-08 8.073252142672136361e-08
9.000000000000000000e+01 9.999995733917246277e-01 1.000000000057982286e+00 1.000000000016431079e+00 9.999999998374775600e-01 9.999999995520985063e-01 9.099782421879836649e-08 8.793444861365126525e-08 8.512726076574088784e-08 8.258582107937080707e-08 8.049893128894709155e-08
9.100000000000000000e+01 9.999995739647794535e-01 1.000000000247560639e+00 1.000000000228213004e+00 1.000000000059048544e+00 9.999999997796967799e-01 9.069043291091233950e-08 8.758353243541059796e-08 8.469418691285421359e-08 8.225376846082574251e-08 8.049878095325395701e-08
9.200000000000000000e+01 9.999995739332819822e-01 1.000000000463920458e+00 1.000000000473558304e+00 1.000000000322116778e+00 1.000000000056865401e+00 9.040142483426700217e-08 8.719420178414470253e-08 8.432847587898942414e-08 8.213695065926611813e-08 8.068920403516782953e-08
9.300000000000000000e+01 9.999995733395934394e-01 1.000000000693704427e+00 1.000000000736568362e+00 1.000000000609253092e+00 1.000000000366189523e+00 9.009062086611693753e-08 8.685008776087158929e-08 8.415161813227232299e-08 8.223831821598131849e-08 8.092404619459094229e-08
9.400000000000000000e+01 9.999995723236736467e-01 1.000000000922113053e+00 1.000000001000190819e+00 1.000000000902571573e+00 1.000000000690876467e+00 8.979961145656582170e-08 8.665701245575828996e-08 8.419752984540855912e-08 8.245087797657491581e-08 8.105554272716583503e-08
9.500000000000000000e+01 9.999995710983627939e-01 1.000000001134645267e+00 1.000000001248341874e+00 1.000000001186058807e+00 1.000000001016884799e+00 8.961150492853035070e-08 8.666680648701042281e-08 8.439554835205971374e-08 8.263055815364118072e-08 8.101128863654779675e-08
9.600000000000000000e+01 9.999995699082196987e-01 1.000000001318614995e+00 1.000000001467658661e+00 1.000000001447284070e+00 1.000000001334113264e+00 8.958278987709187456e-08 8.684058384696926025e-08 8.461584725469112976e-08 8.267502925088999774e-08 8.080985889658943839e-08
9.700000000000000000e+01 9.999995689965472945e-01 1.000000001464297128e+00 1.000000001648707615e+00 1.000000001678322148e+00 1.000000001636569769e+00 8.970002478037334382e-08 8.706869218463775533e-08 8.473573555067438657e-08 8.255528762809963586e-08 8.051581609051483944e-08
9.800000000000000000e+01 9.999995685637192988e-01 1.000000001565655383e+00 1.000000001786589321e+00 1.000000001875876121e+00 1.000000001921653281e+00 8.988223449540124711e-08 8.722604097381051502e-08 8.468797549752370001e-08 8.230110464647195361e-08 8.018915125641620542e-08
9.900000000000000000e+01 9.999995687525310428e-01 1.000000001620686696e+00 1.000000001880986922e+00 1.000000002040723590e+00 1.000000002188862869e+00 9.001583176214694412e-08 8.721944581790161270e-08 8.446350812878485781e-08 8.195815298097438026e-08 7.985927013875446621e-08
1.000000000000000000e+02 9.999995696293485503e-01 1.000000001631441204e+00 1.000000001935752447e+00 1.000000002176707037e+00 1.000000002438332869e+00 8.999887001286322995e-08 8.700763215687268141e-08 8.408646633653716067e-08 8.155825191011381232e-08 7.953719762355834495e-08
